position	mean_phred_score	sample	read_pair	stage
8	29.29146410613288	1C	1	dedup
9	37.039118029897345	1C	1	dedup
12	37.70488530607544	1C	1	dedup
17	33.717989265984954	1C	1	dedup
22	32.992076250663025	1C	1	dedup
27	33.51311496112739	1C	1	dedup
32	32.198419497601805	1C	1	dedup
37	23.368344690954956	1C	1	dedup
42	27.666699999536142	1C	1	dedup
47	33.82272706955888	1C	1	dedup
52	34.10087612042166	1C	1	dedup
57	27.729231394755878	1C	1	dedup
62	31.163622349268742	1C	1	dedup
67	29.846372681004954	1C	1	dedup
72	32.87845940095807	1C	1	dedup
77	30.22790761303877	1C	1	dedup
82	35.44786722165223	1C	1	dedup
87	27.014933364599024	1C	1	dedup
92	24.606796372441092	1C	1	dedup
97	27.460830280377387	1C	1	dedup
102	32.25621164477222	1C	1	dedup
107	34.307565674500196	1C	1	dedup
112	29.862569741439057	1C	1	dedup
117	27.340767212412334	1C	1	dedup
122	27.40177306477459	1C	1	dedup
127	26.45377914028719	1C	1	dedup
132	24.63348655194073	1C	1	dedup
137	25.632966323097214	1C	1	dedup
142	27.991374485170315	1C	1	dedup
147	27.2160770549636	1C	1	dedup
150	30.142289945834264	1C	1	dedup
1	35.682409147667734	1C	2	dedup
2	33.82441899740053	1C	2	dedup
3	33.75816113699028	1C	2	dedup
4	33.787135362294016	1C	2	dedup
5	33.165058110190095	1C	2	dedup
6	32.950835515817616	1C	2	dedup
7	29.547385524016086	1C	2	dedup
8	28.922531871773266	1C	2	dedup
9	36.31119667222221	1C	2	dedup
12	32.62052013496363	1C	2	dedup
17	29.134749998599347	1C	2	dedup
22	30.720579368332672	1C	2	dedup
27	32.36125097423239	1C	2	dedup
32	31.195443871024356	1C	2	dedup
37	30.562525108768416	1C	2	dedup
42	31.200647980807986	1C	2	dedup
47	32.07713823982265	1C	2	dedup
52	32.140376369544626	1C	2	dedup
57	31.989513509716666	1C	2	dedup
62	32.78583047671454	1C	2	dedup
67	31.97074913079772	1C	2	dedup
72	32.961712741630414	1C	2	dedup
77	32.348189829954876	1C	2	dedup
82	33.03196129724694	1C	2	dedup
87	33.46824110453289	1C	2	dedup
92	31.413995530137363	1C	2	dedup
97	31.746949462926047	1C	2	dedup
102	33.50326186042364	1C	2	dedup
107	32.55849707386858	1C	2	dedup
112	30.9445583527748	1C	2	dedup
117	29.160366566493984	1C	2	dedup
122	28.644055456782276	1C	2	dedup
127	29.707013068442325	1C	2	dedup
132	28.581062822000934	1C	2	dedup
137	28.856827560102367	1C	2	dedup
142	27.699936919352023	1C	2	dedup
147	27.5376444523851	1C	2	dedup
150	27.299114021905115	1C	2	dedup
1	37.02776714271133	2A	1	dedup
2	40.828366573729156	2A	1	dedup
3	41.50068752216659	2A	1	dedup
4	41.79871664487029	2A	1	dedup
5	32.85433415060576	2A	1	dedup
6	29.55789820736103	2A	1	dedup
7	29.387508777907257	2A	1	dedup
8	29.05590329408027	2A	1	dedup
9	36.878810713195634	2A	1	dedup
12	37.53442899239049	2A	1	dedup
17	33.60558538236146	2A	1	dedup
22	32.923206367006706	2A	1	dedup
27	33.427721085851815	2A	1	dedup
32	32.11020243566021	2A	1	dedup
37	23.25069236107468	2A	1	dedup
42	27.59153997505167	2A	1	dedup
47	33.754932270484574	2A	1	dedup
52	34.05748563923222	2A	1	dedup
57	27.609884425990373	2A	1	dedup
62	31.098462964549405	2A	1	dedup
67	29.832449593635783	2A	1	dedup
72	32.86434200903609	2A	1	dedup
77	30.170024943302717	2A	1	dedup
82	35.370773340086785	2A	1	dedup
87	26.95798288632052	2A	1	dedup
92	24.507183134874644	2A	1	dedup
97	27.383697038358623	2A	1	dedup
102	32.22647552256418	2A	1	dedup
107	34.28293975655337	2A	1	dedup
112	29.814496369807536	2A	1	dedup
117	27.2662789112161	2A	1	dedup
122	27.33943324383366	2A	1	dedup
127	26.380938547038852	2A	1	dedup
132	24.582463891061465	2A	1	dedup
137	25.56123421980493	2A	1	dedup
142	27.914819837253827	2A	1	dedup
147	27.15961803938139	2A	1	dedup
150	30.09898946156084	2A	1	dedup
1	35.70670454659493	2A	2	dedup
2	33.854218817042835	2A	2	dedup
3	33.77179506949018	2A	2	dedup
4	33.750121220176226	2A	2	dedup
5	33.130465218682176	2A	2	dedup
6	32.88678380659991	2A	2	dedup
7	29.490492593269778	2A	2	dedup
8	28.874519678054877	2A	2	dedup
9	36.37588338973957	2A	2	dedup
12	32.634385027588756	2A	2	dedup
17	29.145023360701906	2A	2	dedup
22	30.7433482929002	2A	2	dedup
27	32.362308304170796	2A	2	dedup
32	31.201634323315773	2A	2	dedup
37	30.540559053268588	2A	2	dedup
42	31.183087933563268	2A	2	dedup
47	32.051663801410186	2A	2	dedup
52	32.11333678376273	2A	2	dedup
57	31.958981577362806	2A	2	dedup
62	32.76016726156111	2A	2	dedup
67	31.92711328693548	2A	2	dedup
72	32.92598815486234	2A	2	dedup
77	32.300845997506755	2A	2	dedup
82	32.9992608196343	2A	2	dedup
87	33.43126594890299	2A	2	dedup
92	31.38515101601614	2A	2	dedup
97	31.695976570835693	2A	2	dedup
102	33.45419447291426	2A	2	dedup
107	32.49070599081253	2A	2	dedup
112	30.908590503316294	2A	2	dedup
117	29.130175320407233	2A	2	dedup
122	28.62041924209198	2A	2	dedup
127	29.65956789471817	2A	2	dedup
132	28.539682623268266	2A	2	dedup
137	28.81543422161198	2A	2	dedup
142	27.655304571947756	2A	2	dedup
147	27.506322874036375	2A	2	dedup
150	27.270243916109738	2A	2	dedup
1	37.00395441209955	2C	1	dedup
2	40.78824870636571	2C	1	dedup
3	41.48334443702117	2C	1	dedup
4	41.813253649146574	2C	1	dedup
5	32.95133580019484	2C	1	dedup
6	29.63186336748147	2C	1	dedup
7	29.42153115950924	2C	1	dedup
8	29.10330546323305	2C	1	dedup
9	36.80801189640681	2C	1	dedup
12	37.46457340131102	2C	1	dedup
17	33.620136713521774	2C	1	dedup
22	32.921321062364754	2C	1	dedup
27	33.47933800962319	2C	1	dedup
32	32.147034872212586	2C	1	dedup
37	23.19525514360857	2C	1	dedup
42	27.553465866988073	2C	1	dedup
47	33.77432474679913	2C	1	dedup
52	34.05147830769857	2C	1	dedup
57	27.598106892430355	2C	1	dedup
62	31.076307334529282	2C	1	dedup
67	29.787198945383626	2C	1	dedup
72	32.848362094331456	2C	1	dedup
77	30.16593695668348	2C	1	dedup
82	35.37866200470044	2C	1	dedup
87	26.934342336460826	2C	1	dedup
92	24.45954240449233	2C	1	dedup
97	27.352015005865987	2C	1	dedup
102	32.225348191643135	2C	1	dedup
107	34.27732755912052	2C	1	dedup
112	29.834145250312343	2C	1	dedup
117	27.259011955585628	2C	1	dedup
122	27.349478241426652	2C	1	dedup
127	26.372773777285023	2C	1	dedup
132	24.549148920723894	2C	1	dedup
137	25.515201114298446	2C	1	dedup
142	27.895235165259088	2C	1	dedup
147	27.12705041530297	2C	1	dedup
150	30.16229905962873	2C	1	dedup
1	35.683303208138085	2C	2	dedup
2	33.65833455926793	2C	2	dedup
3	33.61854443927001	2C	2	dedup
4	33.743691777867525	2C	2	dedup
5	33.18858547137888	2C	2	dedup
6	32.96111760257793	2C	2	dedup
7	29.46580235935407	2C	2	dedup
8	28.751926872455016	2C	2	dedup
9	36.21361034145324	2C	2	dedup
12	32.531325386778455	2C	2	dedup
17	29.012618943915015	2C	2	dedup
22	30.612427949960342	2C	2	dedup
27	32.250999601043375	2C	2	dedup
32	31.107084449847065	2C	2	dedup
37	30.463706281383715	2C	2	dedup
42	31.095256132372885	2C	2	dedup
47	31.983912832625634	2C	2	dedup
52	32.06881836617069	2C	2	dedup
57	31.88405927488764	2C	2	dedup
62	32.70333768245312	2C	2	dedup
67	31.867903466583748	2C	2	dedup
72	32.878965297039656	2C	2	dedup
77	32.232149754499495	2C	2	dedup
82	32.924400034521426	2C	2	dedup
87	33.35183372294995	2C	2	dedup
92	31.303990790567024	2C	2	dedup
97	31.628369893965164	2C	2	dedup
102	33.37707758744555	2C	2	dedup
107	32.420775701842935	2C	2	dedup
112	30.79728545465836	2C	2	dedup
117	29.007017129036825	2C	2	dedup
122	28.503337964175966	2C	2	dedup
127	29.544697581299367	2C	2	dedup
132	28.429863415737856	2C	2	dedup
137	28.70508680972684	2C	2	dedup
142	27.550987310385814	2C	2	dedup
147	27.42667079490974	2C	2	dedup
150	27.199303132815526	2C	2	dedup
1	37.01807843196419	6A	1	dedup
2	40.81282393064857	6A	1	dedup
3	41.4912353620849	6A	1	dedup
4	41.796564994628724	6A	1	dedup
5	32.881335156635	6A	1	dedup
6	29.556350210743933	6A	1	dedup
7	29.361726440687626	6A	1	dedup
8	29.08373545960644	6A	1	dedup
9	36.91275308538442	6A	1	dedup
12	37.54028880964235	6A	1	dedup
17	33.651537762842004	6A	1	dedup
22	32.998834472276684	6A	1	dedup
27	33.50704463806319	6A	1	dedup
32	32.17810210488235	6A	1	dedup
37	23.25615116093261	6A	1	dedup
42	27.64095216809924	6A	1	dedup
47	33.82519130495183	6A	1	dedup
52	34.12190969378813	6A	1	dedup
57	27.684060599889648	6A	1	dedup
62	31.137903042826604	6A	1	dedup
67	29.86389288161119	6A	1	dedup
72	32.92266426545687	6A	1	dedup
77	30.220477113262053	6A	1	dedup
82	35.426758603821156	6A	1	dedup
87	27.0290365899585	6A	1	dedup
92	24.562225705968128	6A	1	dedup
97	27.46623513162758	6A	1	dedup
102	32.30376047017302	6A	1	dedup
107	34.34073241475917	6A	1	dedup
112	29.884562630528897	6A	1	dedup
117	27.326962969290435	6A	1	dedup
122	27.39654684374164	6A	1	dedup
127	26.44214226994386	6A	1	dedup
132	24.61268893946338	6A	1	dedup
137	25.589100235424475	6A	1	dedup
142	27.972127953420532	6A	1	dedup
147	27.20654709726582	6A	1	dedup
150	30.16487536521625	6A	1	dedup
1	35.70863228045863	6A	2	dedup
2	33.83868197634773	6A	2	dedup
3	33.775418066117744	6A	2	dedup
4	33.82221789397241	6A	2	dedup
5	33.183856576601166	6A	2	dedup
6	32.94405081685446	6A	2	dedup
7	29.537165220788086	6A	2	dedup
8	28.929526246478183	6A	2	dedup
9	36.42745704555631	6A	2	dedup
12	32.70410414584565	6A	2	dedup
17	29.23070795689498	6A	2	dedup
22	30.846837946921557	6A	2	dedup
27	32.451112220302775	6A	2	dedup
32	31.29789382582883	6A	2	dedup
37	30.668383427779723	6A	2	dedup
42	31.28456749394776	6A	2	dedup
47	32.15848360301733	6A	2	dedup
52	32.24378283814493	6A	2	dedup
57	32.092237479840705	6A	2	dedup
62	32.892962626460175	6A	2	dedup
67	32.063706975223624	6A	2	dedup
72	33.057454021464046	6A	2	dedup
77	32.43484373725903	6A	2	dedup
82	33.12395563281291	6A	2	dedup
87	33.556505840644895	6A	2	dedup
92	31.515903915589412	6A	2	dedup
97	31.833343851271536	6A	2	dedup
102	33.57552665972273	6A	2	dedup
107	32.62859462912811	6A	2	dedup
112	31.03350015767204	6A	2	dedup
117	29.26262730686205	6A	2	dedup
122	28.763856076243663	6A	2	dedup
127	29.803961566340114	6A	2	dedup
132	28.692871716601207	6A	2	dedup
137	28.964696503752076	6A	2	dedup
142	27.79527484693544	6A	2	dedup
147	27.602859491617068	6A	2	dedup
150	27.354360293351874	6A	2	dedup
1	36.98024123840218	6C	1	dedup
2	40.765610888889306	6C	1	dedup
3	41.458278320140806	6C	1	dedup
4	41.789677228824225	6C	1	dedup
5	32.98877962375168	6C	1	dedup
6	29.671819480395158	6C	1	dedup
7	29.483589707011344	6C	1	dedup
8	29.126742261707	6C	1	dedup
9	36.69663075870967	6C	1	dedup
12	37.381565146444274	6C	1	dedup
17	33.55545226226453	6C	1	dedup
22	32.84804861403829	6C	1	dedup
27	33.396726956790964	6C	1	dedup
32	32.04178269898243	6C	1	dedup
37	23.118538216302575	6C	1	dedup
42	27.48042105742808	6C	1	dedup
47	33.70355119407766	6C	1	dedup
52	33.96889349498307	6C	1	dedup
57	27.519450529645745	6C	1	dedup
62	31.06320315070523	6C	1	dedup
67	29.79621797310732	6C	1	dedup
72	32.82108698472028	6C	1	dedup
77	30.149452889498754	6C	1	dedup
82	35.34316601728575	6C	1	dedup
87	26.92811610937315	6C	1	dedup
92	24.483491662044685	6C	1	dedup
97	27.351336242443818	6C	1	dedup
102	32.19411741464544	6C	1	dedup
107	34.265336918959306	6C	1	dedup
112	29.8582681693818	6C	1	dedup
117	27.30003134978592	6C	1	dedup
122	27.367051140200395	6C	1	dedup
127	26.40704513444689	6C	1	dedup
132	24.532323083608688	6C	1	dedup
137	25.54927256925656	6C	1	dedup
142	27.98478166833799	6C	1	dedup
147	27.191460379927218	6C	1	dedup
150	30.304787728072167	6C	1	dedup
1	35.63113474524997	6C	2	dedup
2	33.63579051626995	6C	2	dedup
3	33.57487975933723	6C	2	dedup
4	33.65837342398231	6C	2	dedup
5	33.127614839452825	6C	2	dedup
6	32.82985478519358	6C	2	dedup
7	29.392150491818253	6C	2	dedup
8	28.645238519808817	6C	2	dedup
9	35.965681340814	6C	2	dedup
12	32.34327919296882	6C	2	dedup
17	28.84230928162624	6C	2	dedup
22	30.473105766236834	6C	2	dedup
27	32.12628282223407	6C	2	dedup
32	30.995476532927523	6C	2	dedup
37	30.342561595366895	6C	2	dedup
42	30.967561723988375	6C	2	dedup
47	31.840724705856513	6C	2	dedup
52	31.93561335437508	6C	2	dedup
57	31.757292688428976	6C	2	dedup
62	32.56977389277624	6C	2	dedup
67	31.724251194441365	6C	2	dedup
72	32.7326362100351	6C	2	dedup
77	32.085244351937455	6C	2	dedup
82	32.79457738765319	6C	2	dedup
87	33.21754107842999	6C	2	dedup
92	31.15478033021691	6C	2	dedup
97	31.479274063575808	6C	2	dedup
102	33.247572578047745	6C	2	dedup
107	32.28530406961825	6C	2	dedup
112	30.665001627766696	6C	2	dedup
117	28.874113872949522	6C	2	dedup
122	28.378796090016966	6C	2	dedup
127	29.46076947618254	6C	2	dedup
132	28.3457572108492	6C	2	dedup
137	28.63128700469893	6C	2	dedup
142	27.4696224722397	6C	2	dedup
147	27.37065464847792	6C	2	dedup
150	27.138152271758475	6C	2	dedup
1	36.97714835110364	SS1	1	dedup
2	40.79471354731503	SS1	1	dedup
3	41.47537945677079	SS1	1	dedup
4	41.79657106249909	SS1	1	dedup
5	33.13091262366534	SS1	1	dedup
6	29.850243191518164	SS1	1	dedup
7	29.546679133639337	SS1	1	dedup
8	29.15008919957909	SS1	1	dedup
9	36.79061695914231	SS1	1	dedup
12	37.56262432458683	SS1	1	dedup
17	33.56797346478212	SS1	1	dedup
22	32.86871283977919	SS1	1	dedup
27	33.4754088350591	SS1	1	dedup
32	32.147443935280805	SS1	1	dedup
37	23.202114340409686	SS1	1	dedup
42	27.550824395313906	SS1	1	dedup
47	33.86040803388651	SS1	1	dedup
52	34.092077488042335	SS1	1	dedup
57	27.690229754421505	SS1	1	dedup
62	31.16187344456239	SS1	1	dedup
67	29.881445985591682	SS1	1	dedup
72	32.83426971529302	SS1	1	dedup
77	30.200081302188416	SS1	1	dedup
82	35.30210522295509	SS1	1	dedup
87	26.864652197586544	SS1	1	dedup
92	24.421709381295706	SS1	1	dedup
97	27.34597055405724	SS1	1	dedup
102	32.175374022579476	SS1	1	dedup
107	34.21158198558079	SS1	1	dedup
112	29.813400281672152	SS1	1	dedup
117	27.312713578601564	SS1	1	dedup
122	27.374219146952885	SS1	1	dedup
127	26.40458623896066	SS1	1	dedup
132	24.538390957590924	SS1	1	dedup
137	25.54988650804605	SS1	1	dedup
142	27.993853083907094	SS1	1	dedup
147	27.15945626948374	SS1	1	dedup
150	30.216521849761943	SS1	1	dedup
1	35.67136308531405	SS1	2	dedup
2	33.79266147891644	SS1	2	dedup
3	33.720206409587355	SS1	2	dedup
4	33.78011012939852	SS1	2	dedup
5	33.22265895767587	SS1	2	dedup
6	32.99726810248214	SS1	2	dedup
7	29.56227313238224	SS1	2	dedup
8	28.84848939443425	SS1	2	dedup
9	36.24205298429836	SS1	2	dedup
12	32.59818735383976	SS1	2	dedup
17	29.112322590543858	SS1	2	dedup
22	30.762867658849267	SS1	2	dedup
27	32.35005508554244	SS1	2	dedup
32	31.224535406164012	SS1	2	dedup
37	30.576715658364584	SS1	2	dedup
42	31.189605172329443	SS1	2	dedup
47	32.04922982689402	SS1	2	dedup
52	32.18802610693276	SS1	2	dedup
57	31.971290205988584	SS1	2	dedup
62	32.78255268777739	SS1	2	dedup
67	31.964623345557705	SS1	2	dedup
72	32.98130749085007	SS1	2	dedup
77	32.33255172232399	SS1	2	dedup
82	32.98222583374994	SS1	2	dedup
87	33.40939967400527	SS1	2	dedup
92	31.36375312477702	SS1	2	dedup
97	31.712822035097663	SS1	2	dedup
102	33.452730883852205	SS1	2	dedup
107	32.51517913458471	SS1	2	dedup
112	30.879088296124756	SS1	2	dedup
117	29.107291277478396	SS1	2	dedup
122	28.60721897786746	SS1	2	dedup
127	29.66583250407762	SS1	2	dedup
132	28.558228094552184	SS1	2	dedup
137	28.829706942850645	SS1	2	dedup
142	27.676481278542248	SS1	2	dedup
147	27.536376733808673	SS1	2	dedup
150	27.284130292244285	SS1	2	dedup
1	36.9664814199279	SS2	1	dedup
2	40.83049654510413	SS2	1	dedup
3	41.47893526352491	SS2	1	dedup
4	41.82762826024338	SS2	1	dedup
5	33.37681400077007	SS2	1	dedup
6	30.21729486800521	SS2	1	dedup
7	30.02378107328255	SS2	1	dedup
8	29.473945838562198	SS2	1	dedup
9	37.30939916409229	SS2	1	dedup
12	38.008317110916984	SS2	1	dedup
17	33.61835142225179	SS2	1	dedup
22	32.711335457904454	SS2	1	dedup
27	33.5230410993903	SS2	1	dedup
32	32.14419752352586	SS2	1	dedup
37	22.8978441273319	SS2	1	dedup
42	27.34636644441219	SS2	1	dedup
47	33.81747036374195	SS2	1	dedup
52	34.17822120665623	SS2	1	dedup
57	28.087302283225444	SS2	1	dedup
62	31.156314623392074	SS2	1	dedup
67	30.029036644867624	SS2	1	dedup
72	33.02079962550215	SS2	1	dedup
77	30.322215419781525	SS2	1	dedup
82	35.26624763745645	SS2	1	dedup
87	26.91921282021466	SS2	1	dedup
92	24.53755133067396	SS2	1	dedup
97	27.39602939976141	SS2	1	dedup
102	32.16063693623317	SS2	1	dedup
107	34.20117098594271	SS2	1	dedup
112	29.9066207679678	SS2	1	dedup
117	27.50894762394275	SS2	1	dedup
122	27.522396090901054	SS2	1	dedup
127	26.50576798978819	SS2	1	dedup
132	24.451924173980927	SS2	1	dedup
137	25.460578264919608	SS2	1	dedup
142	28.158864744391828	SS2	1	dedup
147	27.237971439964884	SS2	1	dedup
150	30.43438852149896	SS2	1	dedup
1	35.55873096533386	SS2	2	dedup
2	33.702744980973236	SS2	2	dedup
3	33.59776637776881	SS2	2	dedup
4	33.75255799665195	SS2	2	dedup
5	33.15136243295015	SS2	2	dedup
6	32.91267426026395	SS2	2	dedup
7	29.479214723403125	SS2	2	dedup
8	28.689196460388732	SS2	2	dedup
9	35.80197173001987	SS2	2	dedup
12	32.304632288069726	SS2	2	dedup
17	28.856537034929993	SS2	2	dedup
22	30.51111818704545	SS2	2	dedup
27	32.054323883246525	SS2	2	dedup
32	30.94652221767497	SS2	2	dedup
37	30.350007973998913	SS2	2	dedup
42	31.0018699910444	SS2	2	dedup
47	31.830269623356124	SS2	2	dedup
52	32.00526240659407	SS2	2	dedup
57	31.74812530389977	SS2	2	dedup
62	32.58529606166958	SS2	2	dedup
67	31.785394406476524	SS2	2	dedup
72	32.82785793719467	SS2	2	dedup
77	32.14302568479974	SS2	2	dedup
82	32.80073862418673	SS2	2	dedup
87	33.211706570078086	SS2	2	dedup
92	31.13554342445458	SS2	2	dedup
97	31.49867336868607	SS2	2	dedup
102	33.218447107139944	SS2	2	dedup
107	32.28873344412308	SS2	2	dedup
112	30.6289555944472	SS2	2	dedup
117	28.87389155821392	SS2	2	dedup
122	28.368076979555166	SS2	2	dedup
127	29.47497334616309	SS2	2	dedup
132	28.328327859207906	SS2	2	dedup
137	28.5735622894427	SS2	2	dedup
142	27.460180836252768	SS2	2	dedup
147	27.397726148628028	SS2	2	dedup
150	27.172298855137576	SS2	2	dedup
1	36.999478627185276	1A	1	host
2	39.86744970282007	1A	1	host
3	40.26004163269902	1A	1	host
4	40.38383888243172	1A	1	host
5	32.59705234115161	1A	1	host
6	29.26540318597867	1A	1	host
7	29.143835139242277	1A	1	host
8	28.886301906224364	1A	1	host
9	36.08103850883261	1A	1	host
12	36.505701499666685	1A	1	host
17	32.50265369882278	1A	1	host
22	31.815205625193425	1A	1	host
27	32.18130808280015	1A	1	host
32	30.991574825501736	1A	1	host
37	22.929611745541457	1A	1	host
42	26.95687287614175	1A	1	host
47	32.559381428777854	1A	1	host
52	33.037864725552424	1A	1	host
57	27.035880579926232	1A	1	host
62	30.60678995639848	1A	1	host
67	29.448881808863568	1A	1	host
72	32.25508476704936	1A	1	host
77	29.734786021855257	1A	1	host
82	34.39529255165641	1A	1	host
87	26.660741578454044	1A	1	host
92	24.27990890705926	1A	1	host
97	27.11231249372728	1A	1	host
102	31.77554555172002	1A	1	host
107	33.75049631712013	1A	1	host
112	29.594937958023657	1A	1	host
117	27.116332834588114	1A	1	host
122	27.187466752149977	1A	1	host
127	26.216678872368778	1A	1	host
132	24.421835304777225	1A	1	host
137	25.379424386968964	1A	1	host
142	27.804235810696866	1A	1	host
147	27.064321340504524	1A	1	host
150	30.041907948765562	1A	1	host
1	35.53864701697881	1A	2	host
2	33.26440054595035	1A	2	host
3	33.24051843173731	1A	2	host
4	33.19523972223272	1A	2	host
5	32.52278370920765	1A	2	host
6	32.281123296186806	1A	2	host
7	28.91618520663768	1A	2	host
8	28.41366485240239	1A	2	host
9	35.698497659606794	1A	2	host
12	31.99270988148023	1A	2	host
17	28.222458710158946	1A	2	host
22	29.527325531769616	1A	2	host
27	31.308848846077193	1A	2	host
32	30.477474657546274	1A	2	host
37	29.779062465563083	1A	2	host
42	30.35862656535992	1A	2	host
47	31.166931524660527	1A	2	host
52	31.374577689067472	1A	2	host
57	31.27714773968241	1A	2	host
62	32.031430642410996	1A	2	host
67	31.282727160347928	1A	2	host
72	32.24446399049432	1A	2	host
77	31.712913757599438	1A	2	host
82	32.35733364675623	1A	2	host
87	32.75844051827164	1A	2	host
92	30.879909976600743	1A	2	host
97	31.17750451232762	1A	2	host
102	32.80400441447334	1A	2	host
107	31.94054720019243	1A	2	host
112	30.46416405568707	1A	2	host
117	28.741001464284	1A	2	host
122	28.286410636622048	1A	2	host
127	29.299113755754213	1A	2	host
132	28.236236846637098	1A	2	host
137	28.544418846995683	1A	2	host
142	27.463273846842743	1A	2	host
147	27.478564400279616	1A	2	host
150	27.241745929370236	1A	2	host
1	37.04047078815739	1C	1	host
2	39.9505843866468	1C	1	host
3	40.31909895147858	1C	1	host
4	40.43428984196241	1C	1	host
5	32.777472455455836	1C	1	host
6	29.55677490305993	1C	1	host
7	29.384957447897445	1C	1	host
8	29.076097797643147	1C	1	host
9	36.3334472050594	1C	1	host
12	36.78147272342195	1C	1	host
17	32.67025392246175	1C	1	host
22	31.935880046717045	1C	1	host
27	32.32387233691201	1C	1	host
32	31.137160059226744	1C	1	host
37	23.178193527305808	1C	1	host
42	27.152994584620366	1C	1	host
47	32.721766430364404	1C	1	host
52	33.17038224367651	1C	1	host
57	27.346863069711343	1C	1	host
62	30.853685677820057	1C	1	host
67	29.623057253186026	1C	1	host
72	32.33560464038668	1C	1	host
77	29.927100263412047	1C	1	host
82	34.5692474010258	1C	1	host
87	26.78742623446193	1C	1	host
92	24.444858625007107	1C	1	host
97	27.24333066716448	1C	1	host
102	31.87912227154617	1C	1	host
107	33.823305969809574	1C	1	host
112	29.650137252432625	1C	1	host
117	27.20105573910875	1C	1	host
122	27.241858340038164	1C	1	host
127	26.298534410412664	1C	1	host
132	24.50179931868861	1C	1	host
137	25.489560426356245	1C	1	host
142	27.84514384311712	1C	1	host
147	27.100980457694607	1C	1	host
150	29.953269884577914	1C	1	host
1	35.57200736157824	1C	2	host
2	33.45314525219397	1C	2	host
3	33.408234298912866	1C	2	host
4	33.34708434982227	1C	2	host
5	32.70441507450831	1C	2	host
6	32.492203809030045	1C	2	host
7	29.154360128973252	1C	2	host
8	28.57718817836723	1C	2	host
9	35.95399304869285	1C	2	host
12	32.22154031412784	1C	2	host
17	28.449618446071934	1C	2	host
22	29.765737055560226	1C	2	host
27	31.54359309122392	1C	2	host
32	30.71392943724602	1C	2	host
37	30.052290669039422	1C	2	host
42	30.63131796903528	1C	2	host
47	31.4540828282555	1C	2	host
52	31.635230150599416	1C	2	host
57	31.51987074701183	1C	2	host
62	32.24491333558251	1C	2	host
67	31.521557673354046	1C	2	host
72	32.473160323306395	1C	2	host
77	31.961502886576	1C	2	host
82	32.56730772379168	1C	2	host
87	32.968041796223154	1C	2	host
92	31.071268798603235	1C	2	host
97	31.393545478732563	1C	2	host
102	33.02304599523208	1C	2	host
107	32.187631486237635	1C	2	host
112	30.6832196481272	1C	2	host
117	28.96601638607471	1C	2	host
122	28.493447005811948	1C	2	host
127	29.522866105012536	1C	2	host
132	28.464723741501814	1C	2	host
137	28.764883994949393	1C	2	host
142	27.658401302504977	1C	2	host
147	27.59920381268007	1C	2	host
150	27.3428595361021	1C	2	host
1	37.01837109578972	2A	1	host
2	39.895312142628015	2A	1	host
3	40.270204940022644	2A	1	host
4	40.38482203864041	2A	1	host
5	32.601970140064644	2A	1	host
6	29.2952261216176	2A	1	host
7	29.165112007123344	2A	1	host
8	28.818268388429455	2A	1	host
9	36.164428154475324	2A	1	host
12	36.592597014581855	2A	1	host
17	32.56180249684947	2A	1	host
22	31.871821865709897	2A	1	host
27	32.23975579125842	2A	1	host
32	31.05478603283069	2A	1	host
37	23.034088363347923	2A	1	host
42	27.06586581485117	2A	1	host
47	32.655975473711216	2A	1	host
52	33.12492637280275	2A	1	host
57	27.19359555491073	2A	1	host
62	30.76477789037886	2A	1	host
67	29.559540632635326	2A	1	host
72	32.29993181207759	2A	1	host
77	29.82701309663721	2A	1	host
82	34.47348505121204	2A	1	host
87	26.704750175055786	2A	1	host
92	24.3157778011083	2A	1	host
97	27.155067590199497	2A	1	host
102	31.84209883165581	2A	1	host
107	33.78604419151408	2A	1	host
112	29.601312965280613	2A	1	host
117	27.116259359627954	2A	1	host
122	27.17754813472495	2A	1	host
127	26.21395624919383	2A	1	host
132	24.424514184785018	2A	1	host
137	25.413729589869668	2A	1	host
142	27.800112714188106	2A	1	host
147	27.078186380928592	2A	1	host
150	29.96965026799287	2A	1	host
1	35.59806495880917	2A	2	host
2	33.464312644656985	2A	2	host
3	33.39312551155889	2A	2	host
4	33.29165207809787	2A	2	host
5	32.65280568026365	2A	2	host
6	32.41156133887819	2A	2	host
7	29.084753135523368	2A	2	host
8	28.51468125475597	2A	2	host
9	35.994085839762135	2A	2	host
12	32.218577373597306	2A	2	host
17	28.44566672524483	2A	2	host
22	29.77960135564023	2A	2	host
27	31.537914898444733	2A	2	host
32	30.707051772335497	2A	2	host
37	30.015727453852236	2A	2	host
42	30.58769723204879	2A	2	host
47	31.384339293680615	2A	2	host
52	31.581642235010314	2A	2	host
57	31.467299036772296	2A	2	host
62	32.19286985787154	2A	2	host
67	31.451909372577564	2A	2	host
72	32.4178189990774	2A	2	host
77	31.894236389294015	2A	2	host
82	32.5199375965848	2A	2	host
87	32.91476311753522	2A	2	host
92	31.030313350450353	2A	2	host
97	31.321651734903025	2A	2	host
102	32.95619260104437	2A	2	host
107	32.10608951650026	2A	2	host
112	30.62635462952361	2A	2	host
117	28.91620817621835	2A	2	host
122	28.45078331411882	2A	2	host
127	29.449630401330676	2A	2	host
132	28.388129286283043	2A	2	host
137	28.68413963600104	2A	2	host
142	27.58347820866036	2A	2	host
