mean_phred_score	n_sequences	sample	read_pair	stage
37	11909	1A	1	ribo_secondary
38	5969	1A	1	ribo_secondary
39	742	1A	1	ribo_secondary
40	1	1A	1	ribo_secondary
24	391	1A	2	ribo_secondary
25	34614	1A	2	ribo_secondary
26	46833	1A	2	ribo_secondary
27	57114	1A	2	ribo_secondary
28	59708	1A	2	ribo_secondary
29	45405	1A	2	ribo_secondary
30	42431	1A	2	ribo_secondary
31	40761	1A	2	ribo_secondary
32	38853	1A	2	ribo_secondary
33	35810	1A	2	ribo_secondary
34	33182	1A	2	ribo_secondary
35	29399	1A	2	ribo_secondary
36	24331	1A	2	ribo_secondary
37	18245	1A	2	ribo_secondary
38	11192	1A	2	ribo_secondary
39	4407	1A	2	ribo_secondary
40	179	1A	2	ribo_secondary
24	2261	1C	1	ribo_secondary
25	35753	1C	1	ribo_secondary
26	40755	1C	1	ribo_secondary
27	42189	1C	1	ribo_secondary
28	39168	1C	1	ribo_secondary
29	34520	1C	1	ribo_secondary
30	30713	1C	1	ribo_secondary
31	27833	1C	1	ribo_secondary
32	25590	1C	1	ribo_secondary
33	22508	1C	1	ribo_secondary
34	19567	1C	1	ribo_secondary
35	16084	1C	1	ribo_secondary
36	12857	1C	1	ribo_secondary
37	9272	1C	1	ribo_secondary
38	4755	1C	1	ribo_secondary
39	660	1C	1	ribo_secondary
40	2	1C	1	ribo_secondary
24	239	1C	2	ribo_secondary
25	21335	1C	2	ribo_secondary
26	30163	1C	2	ribo_secondary
27	39358	1C	2	ribo_secondary
28	42673	1C	2	ribo_secondary
29	31600	1C	2	ribo_secondary
30	29100	1C	2	ribo_secondary
31	28239	1C	2	ribo_secondary
32	26620	1C	2	ribo_secondary
33	25203	1C	2	ribo_secondary
34	23819	1C	2	ribo_secondary
35	21646	1C	2	ribo_secondary
36	18252	1C	2	ribo_secondary
37	13458	1C	2	ribo_secondary
38	8917	1C	2	ribo_secondary
39	3708	1C	2	ribo_secondary
40	157	1C	2	ribo_secondary
24	3327	2A	1	ribo_secondary
25	51058	2A	1	ribo_secondary
26	57457	2A	1	ribo_secondary
27	57802	2A	1	ribo_secondary
28	53137	2A	1	ribo_secondary
29	47199	2A	1	ribo_secondary
30	41861	2A	1	ribo_secondary
31	38222	2A	1	ribo_secondary
32	34725	2A	1	ribo_secondary
33	30620	2A	1	ribo_secondary
34	26058	2A	1	ribo_secondary
35	21310	2A	1	ribo_secondary
36	16910	2A	1	ribo_secondary
37	11703	2A	1	ribo_secondary
38	5937	2A	1	ribo_secondary
39	796	2A	1	ribo_secondary
40	4	2A	1	ribo_secondary
24	324	2A	2	ribo_secondary
25	29720	2A	2	ribo_secondary
26	40726	2A	2	ribo_secondary
27	53009	2A	2	ribo_secondary
28	58534	2A	2	ribo_secondary
29	43381	2A	2	ribo_secondary
30	40273	2A	2	ribo_secondary
31	38513	2A	2	ribo_secondary
32	37005	2A	2	ribo_secondary
33	34714	2A	2	ribo_secondary
34	32388	2A	2	ribo_secondary
35	29497	2A	2	ribo_secondary
36	24538	2A	2	ribo_secondary
37	18575	2A	2	ribo_secondary
38	11792	2A	2	ribo_secondary
39	4911	2A	2	ribo_secondary
40	226	2A	2	ribo_secondary
24	2717	2C	1	ribo_secondary
25	41984	2C	1	ribo_secondary
26	46928	2C	1	ribo_secondary
27	47511	2C	1	ribo_secondary
28	43667	2C	1	ribo_secondary
29	38352	2C	1	ribo_secondary
30	34165	2C	1	ribo_secondary
31	31645	2C	1	ribo_secondary
32	28654	2C	1	ribo_secondary
33	25777	2C	1	ribo_secondary
34	21687	2C	1	ribo_secondary
35	17555	2C	1	ribo_secondary
36	13058	2C	1	ribo_secondary
37	8711	2C	1	ribo_secondary
38	4056	2C	1	ribo_secondary
39	471	2C	1	ribo_secondary
40	1	2C	1	ribo_secondary
24	215	2C	2	ribo_secondary
25	25062	2C	2	ribo_secondary
26	35089	2C	2	ribo_secondary
27	44284	2C	2	ribo_secondary
28	45647	2C	2	ribo_secondary
29	34660	2C	2	ribo_secondary
30	32914	2C	2	ribo_secondary
31	31663	2C	2	ribo_secondary
32	30724	2C	2	ribo_secondary
33	28731	2C	2	ribo_secondary
34	27121	2C	2	ribo_secondary
35	23987	2C	2	ribo_secondary
36	19990	2C	2	ribo_secondary
37	14512	2C	2	ribo_secondary
38	8820	2C	2	ribo_secondary
39	3388	2C	2	ribo_secondary
40	132	2C	2	ribo_secondary
24	3454	6A	1	ribo_secondary
25	51173	6A	1	ribo_secondary
26	56836	6A	1	ribo_secondary
27	57339	6A	1	ribo_secondary
28	53302	6A	1	ribo_secondary
29	47083	6A	1	ribo_secondary
30	41706	6A	1	ribo_secondary
31	37658	6A	1	ribo_secondary
32	34372	6A	1	ribo_secondary
33	30392	6A	1	ribo_secondary
34	26274	6A	1	ribo_secondary
35	21562	6A	1	ribo_secondary
36	16808	6A	1	ribo_secondary
37	11895	6A	1	ribo_secondary
38	5911	6A	1	ribo_secondary
39	788	6A	1	ribo_secondary
40	2	6A	1	ribo_secondary
24	392	6A	2	ribo_secondary
25	28973	6A	2	ribo_secondary
26	38703	6A	2	ribo_secondary
27	51270	6A	2	ribo_secondary
28	60304	6A	2	ribo_secondary
29	42872	6A	2	ribo_secondary
30	38636	6A	2	ribo_secondary
31	37471	6A	2	ribo_secondary
32	36490	6A	2	ribo_secondary
33	34501	6A	2	ribo_secondary
34	33028	6A	2	ribo_secondary
35	30302	6A	2	ribo_secondary
36	25744	6A	2	ribo_secondary
37	19681	6A	2	ribo_secondary
38	12750	6A	2	ribo_secondary
39	5225	6A	2	ribo_secondary
40	213	6A	2	ribo_secondary
24	3047	6C	1	ribo_secondary
25	46206	6C	1	ribo_secondary
26	51492	6C	1	ribo_secondary
27	51115	6C	1	ribo_secondary
28	46685	6C	1	ribo_secondary
29	41463	6C	1	ribo_secondary
30	37211	6C	1	ribo_secondary
31	33924	6C	1	ribo_secondary
32	31083	6C	1	ribo_secondary
33	27694	6C	1	ribo_secondary
34	23312	6C	1	ribo_secondary
35	18718	6C	1	ribo_secondary
36	14530	6C	1	ribo_secondary
37	9705	6C	1	ribo_secondary
38	4871	6C	1	ribo_secondary
39	653	6C	1	ribo_secondary
24	341	6C	2	ribo_secondary
25	32572	6C	2	ribo_secondary
26	42279	6C	2	ribo_secondary
27	49315	6C	2	ribo_secondary
28	48042	6C	2	ribo_secondary
29	37833	6C	2	ribo_secondary
30	35536	6C	2	ribo_secondary
31	34292	6C	2	ribo_secondary
32	32421	6C	2	ribo_secondary
33	30083	6C	2	ribo_secondary
34	27884	6C	2	ribo_secondary
35	24329	6C	2	ribo_secondary
36	19697	6C	2	ribo_secondary
37	14590	6C	2	ribo_secondary
38	8990	6C	2	ribo_secondary
39	3392	6C	2	ribo_secondary
40	113	6C	2	ribo_secondary
24	4995	SS1	1	ribo_secondary
25	80409	SS1	1	ribo_secondary
26	91099	SS1	1	ribo_secondary
27	92923	SS1	1	ribo_secondary
28	86413	SS1	1	ribo_secondary
29	76066	SS1	1	ribo_secondary
30	67950	SS1	1	ribo_secondary
31	62514	SS1	1	ribo_secondary
32	57423	SS1	1	ribo_secondary
33	51318	SS1	1	ribo_secondary
34	44385	SS1	1	ribo_secondary
35	36360	SS1	1	ribo_secondary
36	27921	SS1	1	ribo_secondary
37	18903	SS1	1	ribo_secondary
38	8881	SS1	1	ribo_secondary
39	1181	SS1	1	ribo_secondary
40	4	SS1	1	ribo_secondary
24	556	SS1	2	ribo_secondary
25	52264	SS1	2	ribo_secondary
26	69555	SS1	2	ribo_secondary
27	86959	SS1	2	ribo_secondary
28	91165	SS1	2	ribo_secondary
29	68000	SS1	2	ribo_secondary
30	63412	SS1	2	ribo_secondary
31	61065	SS1	2	ribo_secondary
32	58983	SS1	2	ribo_secondary
33	56364	SS1	2	ribo_secondary
34	52986	SS1	2	ribo_secondary
35	48918	SS1	2	ribo_secondary
36	40510	SS1	2	ribo_secondary
37	30406	SS1	2	ribo_secondary
38	19372	SS1	2	ribo_secondary
39	7865	SS1	2	ribo_secondary
40	365	SS1	2	ribo_secondary
24	4013	SS2	1	ribo_secondary
25	69736	SS2	1	ribo_secondary
26	80982	SS2	1	ribo_secondary
27	83841	SS2	1	ribo_secondary
28	77157	SS2	1	ribo_secondary
29	67494	SS2	1	ribo_secondary
30	60064	SS2	1	ribo_secondary
31	55038	SS2	1	ribo_secondary
32	51588	SS2	1	ribo_secondary
33	46935	SS2	1	ribo_secondary
34	41196	SS2	1	ribo_secondary
35	34021	SS2	1	ribo_secondary
36	26480	SS2	1	ribo_secondary
37	17957	SS2	1	ribo_secondary
38	8714	SS2	1	ribo_secondary
39	1128	SS2	1	ribo_secondary
24	427	SS2	2	ribo_secondary
25	47029	SS2	2	ribo_secondary
26	64508	SS2	2	ribo_secondary
27	77153	SS2	2	ribo_secondary
28	76154	SS2	2	ribo_secondary
29	59281	SS2	2	ribo_secondary
30	55869	SS2	2	ribo_secondary
31	55146	SS2	2	ribo_secondary
32	54400	SS2	2	ribo_secondary
33	52395	SS2	2	ribo_secondary
34	49328	SS2	2	ribo_secondary
35	44738	SS2	2	ribo_secondary
36	37272	SS2	2	ribo_secondary
37	27898	SS2	2	ribo_secondary
38	17625	SS2	2	ribo_secondary
39	6815	SS2	2	ribo_secondary
40	306	SS2	2	ribo_secondary
