sample	percent_gc	mean_seq_len	n_read_pairs	percent_duplicates	n_bases_approx	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	stage
HTP_8_25_2020_INF_unenriched	54.5	151	3486258	20.53104949577039	1052800000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	pass/pass	pass/pass	fail/fail	raw_concat
HTP_9_01_2020_INF_unenriched	54.5	151	3604679	30.244219104792613	1088600000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	warn/pass	pass/pass	fail/fail	raw_concat
HTP_9_08_2020_INF_unenriched	53.5	151	3551002	21.574015743828333	1072400000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	warn/pass	pass/pass	fail/fail	raw_concat
HTP_9_15_2020_INF_unenriched	53	151	3579700	35.177568138112285	1081000000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	pass/pass	warn/pass	pass/pass	fail/fail	raw_concat
HTP_9_22_2020_INF_unenriched	47.5	101	12904150	77.22079968609708	2600000000	pass/pass	pass/pass	fail/fail	fail/fail	pass/pass	pass/pass	fail/fail	warn/warn	fail/fail	raw_concat
HTP_9_29_2020_INF_unenriched	49	101	13626688	80.71995795349599	2600000000	pass/pass	pass/pass	fail/fail	fail/warn	pass/pass	pass/pass	fail/fail	warn/warn	fail/fail	raw_concat
JWPCP_10_06_2020_INF_unenriched	56.5	151	4832507	63.21420508149157	1459400000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	fail/fail	pass/pass	fail/fail	raw_concat
JWPCP_10_13_2020_INF_unenriched	56.5	151	4221630	58.311206742601534	1274800000	pass/fail	pass/pass	fail/fail	fail/warn	pass/pass	pass/pass	fail/warn	pass/pass	fail/fail	raw_concat
JWPCP_11_10_2020_INF_unenriched	52	101	9675052	81.99842841285428	1954200000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	fail/fail	pass/pass	fail/fail	raw_concat
JWPCP_11_17_2020_INF_unenriched	51.5	101	12720283	74.54260591579182	2400000000	pass/pass	pass/pass	fail/fail	fail/fail	pass/pass	pass/pass	fail/fail	pass/pass	fail/fail	raw_concat
JWPCP_11_3_2020_INF_unenriched	52.5	101	11233097	80.3461967235231	2200000000	pass/pass	pass/pass	fail/warn	warn/warn	pass/pass	pass/pass	fail/fail	pass/pass	fail/fail	raw_concat
JWPCP_8_11_2020_INF_unenriched	55.5	151	2102736	51.88301475758361	635000000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	fail/warn	pass/pass	fail/fail	raw_concat
JWPCP_8_18_2020_INF_unenriched	56	151	4059288	63.12986895537454	1225800000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	fail/fail	pass/pass	fail/fail	raw_concat
JWPCP_8_25_2020_INF_unenriched	57.5	151	3183234	55.21704094078438	961200000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	fail/warn	pass/pass	fail/fail	raw_concat
JWPCP_9_01_2020_INF_unenriched	57.5	151	3630148	56.27255283860015	1096200000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	fail/warn	pass/pass	fail/fail	raw_concat
JWPCP_9_08_2020_INF_unenriched	54.5	151	4018438	12.719334140953528	1213400000	pass/fail	pass/pass	fail/fail	warn/fail	pass/pass	pass/pass	pass/pass	pass/pass	fail/fail	raw_concat
JWPCP_9_15_2020_INF_unenriched	52.5	151	4234727	7.1276401856094225	1278800000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	pass/pass	pass/pass	fail/fail	raw_concat
JWPCP_9_22_2020_INF_unenriched	58	151	4514886	60.19321688094564	1363400000	pass/fail	pass/pass	fail/fail	pass/pass	pass/pass	pass/pass	fail/warn	pass/pass	fail/fail	raw_concat
JWPCP_9_29_2020_INF_unenriched	51.5	101	10164300	83.17352268361333	2000000000	pass/pass	pass/pass	fail/warn	warn/warn	pass/pass	pass/pass	fail/fail	pass/pass	fail/fail	raw_concat
JW_10_20_2020_INF_unenriched	53	151	4362852	16.837439951853966	1317400000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	pass/pass	pass/pass	fail/fail	raw_concat
JW_10_27_2020_INF_unenriched	55.5	151	2374918	39.156903620744174	717200000	pass/fail	pass/pass	fail/fail	fail/warn	pass/pass	pass/pass	warn/pass	pass/pass	fail/fail	raw_concat
NC_10_09_2020_INF_unenriched	57	151	4902017	55.35232148113781	1480400000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	pass/pass	fail/warn	warn/pass	fail/fail	raw_concat
NC_10_23_2020_INF_unenriched	50	151	4124544	23.733367854869897	1245600000	pass/fail	pass/pass	fail/fail	pass/pass	pass/pass	pass/pass	pass/pass	pass/pass	fail/fail	raw_concat
NC_11_6_2020_INF_unenriched	50	101	12434072	78.50903671673343	2400000000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	fail/fail	pass/pass	fail/fail	raw_concat
NC_8_14_2020_INF_unenriched	55.5	151	4099096	56.18884205441302	1237800000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	fail/warn	pass/pass	fail/fail	raw_concat
NC_8_28_2020_INF_unenriched	53.5	151	3467617	10.85602052095981	1047200000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	pass/pass	pass/pass	fail/fail	raw_concat
NC_9_11_2020_INF_unenriched	52	151	2901986	15.613998808653974	876200000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	pass/pass	pass/pass	fail/fail	raw_concat
NC_9_25_2020_INF_unenriched	52.5	101	9670784	81.41042615577429	1953400000	pass/pass	pass/pass	fail/warn	warn/warn	pass/pass	pass/pass	fail/fail	pass/pass	fail/fail	raw_concat
OC_10_07_2020_INF_unenriched	54.5	151	3890259	33.88887307736149	1174800000	pass/fail	pass/pass	fail/fail	fail/warn	pass/pass	pass/pass	warn/pass	pass/pass	fail/fail	raw_concat
OC_10_21_2020_unenriched	53	151	2413516	24.625005269496576	728800000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	warn/pass	pass/pass	fail/fail	raw_concat
OC_11_11_2020_INF_unenriched	50	101	11667235	76.8817211672439	2200000000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	fail/fail	warn/warn	fail/fail	raw_concat
OC_11_18_2020_INF_unenriched	50	101	10523877	74.59771182270538	2000000000	pass/pass	pass/pass	fail/fail	fail/fail	pass/pass	pass/pass	fail/fail	pass/warn	fail/fail	raw_concat
OC_11_25_2020_INF_unenriched	47.5	101	9408142	74.64814421571134	1900400000	pass/pass	pass/pass	fail/fail	fail/fail	pass/pass	pass/pass	fail/fail	warn/warn	fail/fail	raw_concat
OC_11_4_2020_INF_unenriched	51.5	101	8583928	76.63694293438326	1733800000	pass/pass	pass/pass	fail/warn	fail/fail	pass/pass	pass/pass	fail/fail	pass/pass	fail/fail	raw_concat
OC_11_9_2020_INF_unenriched	49	101	10616714	77.89864517255697	2000000000	pass/pass	pass/pass	fail/fail	fail/fail	pass/pass	pass/pass	fail/fail	pass/pass	fail/fail	raw_concat
OC_12_14_2020_INF_unenriched	48	101	9840771	75.41263929150848	1987800000	pass/pass	pass/pass	fail/fail	fail/fail	pass/pass	pass/pass	fail/fail	warn/warn	fail/fail	raw_concat
OC_12_21_2020_INF_unenriched	49	101	9826830	74.94579795994547	1985000000	pass/pass	pass/pass	fail/warn	fail/fail	pass/pass	pass/pass	fail/fail	pass/warn	fail/fail	raw_concat
OC_8_12_2020_INF_unenriched	59	151	1292650	50.034612348932725	390200000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	fail/warn	pass/pass	fail/fail	raw_concat
OC_8_19_2020_INF_unenriched	56.5	151	3182825	55.42384020134638	961200000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	fail/warn	pass/pass	fail/fail	raw_concat
OC_8_26_2020_INF_unenriched	56.5	151	3283166	56.859615412397915	991400000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	fail/warn	pass/pass	fail/fail	raw_concat
OC_9_02_2020_INF_unenriched	55.5	151	3689634	12.158694978296438	1114200000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	pass/pass	pass/pass	pass/pass	fail/fail	raw_concat
OC_9_03_2020_INF_unenriched	51	151	4874211	8.363857192966293	1472000000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	pass/pass	pass/pass	pass/pass	fail/fail	raw_concat
OC_9_16_2020_INF_unenriched	52.5	151	1327075	3.3137839986214033	400600000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	pass/pass	pass/pass	pass/pass	fail/fail	raw_concat
OC_9_23_2020_INF_unenriched	58.5	151	4520022	57.08947425030653	1365000000	pass/fail	pass/pass	fail/fail	warn/pass	pass/pass	pass/pass	fail/warn	pass/pass	fail/fail	raw_concat
OC_9_30_2020_INF_unenriched	57	151	3588085	54.6327426712717	1083600000	pass/fail	pass/pass	fail/fail	fail/warn	pass/pass	pass/pass	fail/warn	pass/pass	fail/fail	raw_concat
PL_01_03_2021_INF_unenriched	49	101	10140886	77.06137077793895	2000000000	pass/pass	pass/pass	fail/fail	warn/fail	pass/pass	pass/pass	fail/fail	warn/warn	fail/fail	raw_concat
PL_01_04_2021_INF_unenriched	50	101	10182955	75.56905283479401	2000000000	pass/pass	pass/pass	fail/warn	fail/fail	pass/pass	pass/pass	fail/fail	warn/warn	fail/fail	raw_concat
PL_10_22_2020_INF_unenriched	57	151	3857662	60.15488459586106	1165000000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	fail/warn	pass/pass	fail/fail	raw_concat
PL_11_29_2020_INF_unenriched	45	101	10112554	76.88227794759517	2000000000	pass/pass	pass/pass	fail/fail	warn/fail	pass/pass	pass/pass	fail/fail	warn/warn	fail/fail	raw_concat
PL_11_30_2020_INF_unenriched	43.5	101	10775374	81.71794739796637	2000000000	pass/pass	pass/pass	fail/fail	warn/pass	pass/pass	pass/pass	fail/fail	warn/warn	fail/fail	raw_concat
PL_11_5_2020_INF_unenriched	52	101	8153083	78.02039988243054	1646800000	pass/pass	pass/pass	fail/warn	warn/warn	pass/pass	pass/pass	fail/fail	pass/pass	fail/fail	raw_concat
PL_12_14_2020_INF_unenriched	48.5	101	10305132	78.27928129887732	2000000000	pass/pass	pass/pass	fail/fail	fail/fail	pass/pass	pass/pass	fail/fail	warn/warn	fail/fail	raw_concat
PL_12_22_2020_INF_unenriched	48.5	101	9334593	76.87019870707886	1885400000	pass/pass	pass/pass	fail/fail	fail/fail	pass/pass	pass/pass	fail/fail	warn/warn	fail/fail	raw_concat
PL_12_28_2020_INF_unenriched	48	101	8833468	62.66594425598615	1784200000	pass/pass	pass/pass	fail/fail	fail/fail	pass/pass	pass/pass	fail/fail	pass/warn	fail/fail	raw_concat
PL_8_13_2020_INF_unenriched	58	151	3786318	57.74165444509365	1143400000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	fail/warn	pass/pass	fail/fail	raw_concat
PL_8_27_2020_INF_unenriched	57.5	151	3402804	60.42252344300192	1027600000	pass/fail	pass/pass	fail/fail	warn/pass	pass/pass	pass/pass	fail/warn	pass/pass	fail/fail	raw_concat
PL_9_10_2020_INF_unenriched	53	151	4419124	24.09755050156827	1334400000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	warn/pass	pass/pass	fail/fail	raw_concat
PL_9_24_2020_INF_unenriched	58.5	151	3842559	53.82321063120915	1160400000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	fail/warn	pass/pass	fail/fail	raw_concat
SB_10_08_2020_INF_unenriched	47.5	101	11257694	77.80370600214442	2200000000	pass/pass	pass/pass	fail/fail	fail/fail	pass/pass	pass/pass	fail/fail	warn/warn	fail/fail	raw_concat
SB_10_22_2020_INF_unenriched	53.5	151	3429177	38.52584219120055	1035600000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	pass/pass	warn/warn	pass/pass	fail/fail	raw_concat
SB_11_5_2020_INF_unenriched	48	101	11389423	73.39089839608201	2200000000	pass/pass	pass/pass	fail/fail	fail/fail	pass/pass	pass/pass	fail/fail	warn/warn	fail/fail	raw_concat
SB_8_13_2020_INF_unenriched	51.5	151	2782200	16.88104787959295	840200000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	pass/pass	pass/pass	fail/fail	raw_concat
SB_8_27_2020_INF_unenriched	52.5	151	3204232	24.68530425653936	967600000	pass/fail	pass/pass	fail/fail	warn/fail	pass/pass	pass/pass	warn/pass	pass/pass	fail/fail	raw_concat
SB_9_10_2020_INF_unenriched	52	151	2737872	28.98845720039507	826800000	pass/fail	pass/pass	fail/fail	fail/warn	pass/pass	pass/pass	warn/pass	pass/pass	fail/fail	raw_concat
SB_9_24_2020_INF_unenriched	51	151	6515759	8.542112871321791	1967600000	pass/fail	pass/pass	fail/fail	warn/fail	pass/pass	pass/pass	pass/pass	pass/pass	fail/fail	raw_concat
SJ_10_07_2020_INF_unenriched	53.5	151	4632349	33.07110594676479	1398800000	pass/fail	pass/pass	fail/fail	fail/warn	pass/pass	pass/pass	warn/pass	pass/warn	fail/fail	raw_concat
SJ_10_14_2020_INF_unenriched	50.5	151	5260005	18.19051893477149	1588400000	pass/fail	pass/pass	fail/fail	warn/fail	pass/pass	pass/pass	pass/pass	pass/pass	fail/fail	raw_concat
SJ_10_21_2020_INF_unenriched	51.5	151	4192507	20.187085588206216	1266000000	pass/fail	pass/pass	fail/fail	fail/warn	pass/pass	pass/pass	pass/pass	pass/pass	fail/fail	raw_concat
SJ_10_28_2020_INF_unenriched	54	151	4604124	48.968929004752184	1390400000	pass/fail	pass/pass	fail/fail	fail/warn	pass/pass	pass/pass	fail/warn	pass/pass	fail/fail	raw_concat
SJ_11_11_2020_INF_unenriched	51.5	101	11601202	80.03331432745335	2200000000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	fail/fail	pass/pass	fail/fail	raw_concat
SJ_11_18_2020_INF_unenriched	51	101	13154158	78.61268102284532	2600000000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	fail/fail	pass/pass	fail/fail	raw_concat
SJ_11_4_2020_INF_unenriched	50	101	10232266	75.28203022723596	2000000000	pass/pass	pass/pass	fail/fail	warn/fail	pass/pass	pass/pass	fail/fail	pass/pass	fail/fail	raw_concat
SJ_8_12_2020_INF_unenriched	53	151	3241686	40.038098739784544	978800000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	pass/pass	warn/warn	pass/pass	fail/fail	raw_concat
SJ_8_19_2020_INF_unenriched	53	151	3011011	29.77123645535653	909200000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	pass/pass	warn/pass	pass/pass	fail/fail	raw_concat
SJ_8_26_2020_INF_unenriched	53	151	3108434	43.49248959552028	938600000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	pass/pass	fail/warn	pass/pass	fail/fail	raw_concat
SJ_9_02_2020_INF_unenriched	52	151	3041921	21.197824314482148	918600000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	pass/pass	pass/pass	fail/fail	raw_concat
SJ_9_09_2020_INF_unenriched	51.5	151	3184286	25.35535127660465	961600000	pass/fail	pass/pass	fail/fail	fail/warn	pass/pass	pass/pass	warn/pass	pass/pass	fail/fail	raw_concat
SJ_9_16_2020_INF_unenriched	54.5	151	3829748	38.424201977164145	1156400000	pass/fail	pass/pass	fail/fail	fail/warn	pass/pass	pass/pass	warn/pass	pass/pass	fail/fail	raw_concat
SJ_9_23_2020_INF_unenriched	50	101	10246075	74.85291643201381	2000000000	pass/pass	pass/pass	fail/fail	warn/fail	pass/pass	pass/pass	fail/fail	pass/pass	fail/fail	raw_concat
SJ_9_30_2020_INF_unenriched	51.5	151	2810576	13.655973743820006	848600000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	pass/pass	pass/pass	pass/pass	fail/fail	raw_concat
ESC_7_20_20_unenriched	43	91.8922935847421	20627230	11.635102997152899	3800000000	pass/pass	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
ESC_7_27_20_unenriched	49	80.2251991088577	3586857	18.396775071804633	580900000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
HTP_01_03_2021_INF_unenriched	45	86.54280301175694	3084047	29.457194237836323	538900000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_initial
HTP_10_02_2020_INF_unenriched	53	107.6892347088048	2857396	6.254334779803479	614900000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
HTP_10_13_2020_INF_unenriched	52	99.36959606005775	1251795	5.06878752402563	248500000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
HTP_10_20_2020_INF_unenriched	54	101.83809673994176	2853630	7.861072795685125	580700000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
HTP_10_27_2020_INF_unenriched	47.5	104.24030601676091	2095114	7.445117553693478	436300000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
HTP_11_17_2020_INF_unenriched	45	90.27019738065258	5061337	26.219904567834604	922500000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_initial
HTP_11_24_2020_INF_unenriched	46	86.92181658239438	3395541	27.237143989244913	595900000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_initial
HTP_11_3_2020_INF_unenriched	46	86.64053498677062	3248828	28.37957748279447	568300000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_initial
HTP_12_01_2020_INF_unenriched	46	88.16792919055142	3662901	30.670874270091936	652000000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_initial
HTP_12_04_2020_INF_unenriched	48	85.20740518733243	2939507	22.22703740547199	505600000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
HTP_12_15_2020_INF_unenriched	47	87.18858420645017	2990436	30.82300568741628	526400000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_initial
HTP_12_22_2020_INF_unenriched	47	81.23330458089323	2398637	20.86542831690496	393300000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
HTP_12_29_2020_INF_unenriched	46	86.06636906080249	3657186	29.699766442154026	635400000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_initial
HTP_8_11_2020_INF_unenriched	50	104.56476702243407	1457694	8.845796749474935	304500000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
HTP_8_18_2020_INF_unenriched	51	105.78860922897996	1313818	8.142419368107248	277600000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
HTP_8_25_2020_INF_unenriched	53.5	116.84148828155004	2499648	10.12401574370758	583700000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
HTP_9_01_2020_INF_unenriched	50	105.99640568997302	2022224	7.663877248791302	428300000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
HTP_9_08_2020_INF_unenriched	52	114.48443187808974	2433659	7.754011142277356	556800000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
HTP_9_15_2020_INF_unenriched	48	112.0594590415932	1681645	8.108265071660092	376500000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
HTP_9_22_2020_INF_unenriched	45	89.87808709443313	4103454	35.52749773153799	744600000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_initial
HTP_9_29_2020_INF_unenriched	46	89.66888181084416	3797345	41.478891619737695	687500000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/fail	pass/pass	pass/pass	ribo_initial
JWPCP_10_06_2020_INF_unenriched	51	60.303420926266284	724716	8.202739883349949	87000000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
JWPCP_10_13_2020_INF_unenriched	49	68.8837153063269	868386	5.340818390831551	119200000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
JWPCP_11_10_2020_INF_unenriched	53	71.16914892969525	985794	14.457423374573523	141600000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
JWPCP_11_17_2020_INF_unenriched	48	80.12762092646408	2520292	13.138134335778815	407600000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
JWPCP_11_3_2020_INF_unenriched	52	72.85015037588639	1406143	13.355402803069438	206800000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
JWPCP_8_11_2020_INF_unenriched	48	86.54566474751245	530442	6.67661699861133	91600000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
JWPCP_8_18_2020_INF_unenriched	50	64.73998313960378	666651	8.371624757428059	86000000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
JWPCP_8_25_2020_INF_unenriched	48.5	71.45902029399305	689268	5.790844752040606	98100000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
JWPCP_9_01_2020_INF_unenriched	49	74.12126244940777	733067	5.850486722057923	108300000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
JWPCP_9_08_2020_INF_unenriched	51	107.15752112951293	3275040	5.260540534319929	701400000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
JWPCP_9_15_2020_INF_unenriched	51	117.69074434663897	3747461	3.3277621567325397	881700000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
JWPCP_9_22_2020_INF_unenriched	50.5	58.86726791509723	786641	8.20381095070342	92200000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
JWPCP_9_29_2020_INF_unenriched	54	64.11111061108586	888844	9.695264964095188	115000000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
JW_10_20_2020_INF_unenriched	49	112.03931180587037	3289101	4.015807392737585	736500000	pass/fail	pass/pass	warn/fail	fail/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
