position	pc_adapters	sample	adapter	read_pair	stage
92	9.629916867138789	SRR12204734	polya	1	raw_concat
94	9.631674090993176	SRR12204734	polya	1	raw_concat
96	9.633191817248244	SRR12204734	polya	1	raw_concat
98	9.63492353101708	SRR12204734	polya	1	raw_concat
100	9.636618837188085	SRR12204734	polya	1	raw_concat
102	9.63828516588327	SRR12204734	polya	1	raw_concat
104	9.63968797291798	SRR12204734	polya	1	raw_concat
106	9.641228980221996	SRR12204734	polya	1	raw_concat
108	9.642693704940086	SRR12204734	polya	1	raw_concat
110	9.644201029024345	SRR12204734	polya	1	raw_concat
112	9.645672688522975	SRR12204734	polya	1	raw_concat
114	9.647244902339416	SRR12204734	polya	1	raw_concat
116	9.648542449312377	SRR12204734	polya	1	raw_concat
118	9.649850398456143	SRR12204734	polya	1	raw_concat
120	9.651061013001634	SRR12204734	polya	1	raw_concat
122	9.652256271961646	SRR12204734	polya	1	raw_concat
124	9.65340273978715	SRR12204734	polya	1	raw_concat
126	9.654611620637507	SRR12204734	polya	1	raw_concat
128	9.655738770145797	SRR12204734	polya	1	raw_concat
130	9.65684140025147	SRR12204734	polya	1	raw_concat
132	9.657975484540298	SRR12204734	polya	1	raw_concat
134	9.659086040109443	SRR12204734	polya	1	raw_concat
136	9.66004725022627	SRR12204734	polya	1	raw_concat
138	9.660893293452006	SRR12204734	polya	1	raw_concat
1	0	SRR12204734	polyg	1	raw_concat
2	0	SRR12204734	polyg	1	raw_concat
3	1.0798443981868164e-4	SRR12204734	polyg	1	raw_concat
4	2.4915675793026087e-4	SRR12204734	polyg	1	raw_concat
5	2.89774758229031e-4	SRR12204734	polyg	1	raw_concat
6	3.3039275852780116e-4	SRR12204734	polyg	1	raw_concat
7	4.264890031370867e-4	SRR12204734	polyg	1	raw_concat
8	5.612218821769096e-4	SRR12204734	polyg	1	raw_concat
9	6.82580541606162e-4	SRR12204734	polyg	1	raw_concat
10	8.569407380106388e-4	SRR12204734	polyg	1	raw_concat
12	0.001214081935759581	SRR12204734	polyg	1	raw_concat
14	0.0013936432175681687	SRR12204734	polyg	1	raw_concat
16	0.001517478584332712	SRR12204734	polyg	1	raw_concat
18	0.0016442859998996042	SRR12204734	polyg	1	raw_concat
20	0.0018325157573817097	SRR12204734	polyg	1	raw_concat
22	0.0018924520748957487	SRR12204734	polyg	1	raw_concat
24	0.0020408068442796714	SRR12204734	polyg	1	raw_concat
26	0.0021549830524365803	SRR12204734	polyg	1	raw_concat
28	0.0022587570897852675	SRR12204734	polyg	1	raw_concat
30	0.0024113222616391847	SRR12204734	polyg	1	raw_concat
32	0.002532928591801966	SRR12204734	polyg	1	raw_concat
34	0.002874714204072105	SRR12204734	polyg	1	raw_concat
36	0.0033571767929867656	SRR12204734	polyg	1	raw_concat
38	0.003600637124045857	SRR12204734	polyg	1	raw_concat
