position	mean_phred_score	sample	read_pair	stage
62	36.088407754579165	SRR12204848	1	raw_concat
67	36.14159784126591	SRR12204848	1	raw_concat
72	36.006974799767285	SRR12204848	1	raw_concat
77	36.14262008722246	SRR12204848	1	raw_concat
82	36.07172778768879	SRR12204848	1	raw_concat
87	35.95552745493449	SRR12204848	1	raw_concat
92	35.879694796383205	SRR12204848	1	raw_concat
97	35.87347578705919	SRR12204848	1	raw_concat
102	35.839355374792525	SRR12204848	1	raw_concat
107	35.751343806203465	SRR12204848	1	raw_concat
112	35.6537644952798	SRR12204848	1	raw_concat
117	35.56081303450348	SRR12204848	1	raw_concat
122	35.471466811757146	SRR12204848	1	raw_concat
127	35.398402155181046	SRR12204848	1	raw_concat
132	35.25483989870511	SRR12204848	1	raw_concat
137	35.06944800242208	SRR12204848	1	raw_concat
142	34.92612706960305	SRR12204848	1	raw_concat
147	34.84483679314828	SRR12204848	1	raw_concat
150	34.73747974814927	SRR12204848	1	raw_concat
1	36.04865136165827	SRR12204848	2	raw_concat
2	35.98958584883832	SRR12204848	2	raw_concat
3	36.019924738854314	SRR12204848	2	raw_concat
4	35.98468234869239	SRR12204848	2	raw_concat
5	36.087715636637576	SRR12204848	2	raw_concat
6	36.08630389921581	SRR12204848	2	raw_concat
7	35.99147147334936	SRR12204848	2	raw_concat
8	35.99034609637644	SRR12204848	2	raw_concat
9	35.9802621413297	SRR12204848	2	raw_concat
12	35.96672888044686	SRR12204848	2	raw_concat
17	35.98349532840005	SRR12204848	2	raw_concat
22	35.95687297054634	SRR12204848	2	raw_concat
27	35.90338538659534	SRR12204848	2	raw_concat
32	35.88955547821766	SRR12204848	2	raw_concat
37	35.872445727369254	SRR12204848	2	raw_concat
42	35.85817782553068	SRR12204848	2	raw_concat
47	35.79155009922662	SRR12204848	2	raw_concat
52	35.769948206702296	SRR12204848	2	raw_concat
57	35.792856295484626	SRR12204848	2	raw_concat
62	35.79254753704846	SRR12204848	2	raw_concat
67	35.690972506712384	SRR12204848	2	raw_concat
72	35.58968446354245	SRR12204848	2	raw_concat
77	35.551059668380304	SRR12204848	2	raw_concat
82	35.52070366158041	SRR12204848	2	raw_concat
87	35.47787080729594	SRR12204848	2	raw_concat
92	35.425944557687814	SRR12204848	2	raw_concat
97	35.32568790857279	SRR12204848	2	raw_concat
102	35.20659510581771	SRR12204848	2	raw_concat
107	35.05353620832928	SRR12204848	2	raw_concat
112	34.84558825578797	SRR12204848	2	raw_concat
