mean_phred_score	n_sequences	sample	read_pair	stage
39	42548	SS1	2	remove_human
40	1752	SS1	2	remove_human
24	17819	SS2	1	remove_human
25	301891	SS2	1	remove_human
26	347236	SS2	1	remove_human
27	353698	SS2	1	remove_human
28	321437	SS2	1	remove_human
29	278720	SS2	1	remove_human
30	244139	SS2	1	remove_human
31	222933	SS2	1	remove_human
32	208631	SS2	1	remove_human
33	191272	SS2	1	remove_human
34	168139	SS2	1	remove_human
35	138216	SS2	1	remove_human
36	108861	SS2	1	remove_human
37	76039	SS2	1	remove_human
38	39110	SS2	1	remove_human
39	5487	SS2	1	remove_human
40	3	SS2	1	remove_human
24	1475	SS2	2	remove_human
25	219448	SS2	2	remove_human
26	291130	SS2	2	remove_human
27	330134	SS2	2	remove_human
28	307624	SS2	2	remove_human
29	244679	SS2	2	remove_human
30	231728	SS2	2	remove_human
31	228726	SS2	2	remove_human
32	224651	SS2	2	remove_human
33	216627	SS2	2	remove_human
34	202498	SS2	2	remove_human
35	179043	SS2	2	remove_human
36	146123	SS2	2	remove_human
37	107482	SS2	2	remove_human
38	66153	SS2	2	remove_human
39	25146	SS2	2	remove_human
40	964	SS2	2	remove_human
24	3583	1A	1	ribo_secondary
25	54125	1A	1	ribo_secondary
26	60451	1A	1	ribo_secondary
27	59895	1A	1	ribo_secondary
28	55243	1A	1	ribo_secondary
29	48453	1A	1	ribo_secondary
30	43057	1A	1	ribo_secondary
31	39188	1A	1	ribo_secondary
32	35303	1A	1	ribo_secondary
33	30780	1A	1	ribo_secondary
34	26795	1A	1	ribo_secondary
35	21545	1A	1	ribo_secondary
36	17147	1A	1	ribo_secondary
37	12087	1A	1	ribo_secondary
38	6191	1A	1	ribo_secondary
39	782	1A	1	ribo_secondary
40	1	1A	1	ribo_secondary
24	389	1A	2	ribo_secondary
25	34116	1A	2	ribo_secondary
26	46245	1A	2	ribo_secondary
27	56395	1A	2	ribo_secondary
28	58723	1A	2	ribo_secondary
29	44310	1A	2	ribo_secondary
30	41210	1A	2	ribo_secondary
31	39430	1A	2	ribo_secondary
32	37644	1A	2	ribo_secondary
33	35127	1A	2	ribo_secondary
34	32937	1A	2	ribo_secondary
35	29393	1A	2	ribo_secondary
36	24361	1A	2	ribo_secondary
37	18366	1A	2	ribo_secondary
38	11308	1A	2	ribo_secondary
39	4487	1A	2	ribo_secondary
40	185	1A	2	ribo_secondary
24	2257	1C	1	ribo_secondary
25	35663	1C	1	ribo_secondary
26	40605	1C	1	ribo_secondary
27	41934	1C	1	ribo_secondary
28	38722	1C	1	ribo_secondary
29	33890	1C	1	ribo_secondary
30	29999	1C	1	ribo_secondary
31	26980	1C	1	ribo_secondary
32	24797	1C	1	ribo_secondary
33	21857	1C	1	ribo_secondary
34	19159	1C	1	ribo_secondary
35	15933	1C	1	ribo_secondary
36	12820	1C	1	ribo_secondary
37	9263	1C	1	ribo_secondary
38	4751	1C	1	ribo_secondary
39	659	1C	1	ribo_secondary
40	2	1C	1	ribo_secondary
24	238	1C	2	ribo_secondary
25	21043	1C	2	ribo_secondary
26	29828	1C	2	ribo_secondary
27	38954	1C	2	ribo_secondary
28	42174	1C	2	ribo_secondary
29	30935	1C	2	ribo_secondary
30	28311	1C	2	ribo_secondary
31	27332	1C	2	ribo_secondary
32	25906	1C	2	ribo_secondary
33	24812	1C	2	ribo_secondary
34	23680	1C	2	ribo_secondary
35	21609	1C	2	ribo_secondary
36	18240	1C	2	ribo_secondary
37	13458	1C	2	ribo_secondary
38	8910	1C	2	ribo_secondary
39	3704	1C	2	ribo_secondary
40	157	1C	2	ribo_secondary
24	3314	2A	1	ribo_secondary
25	50873	2A	1	ribo_secondary
26	57123	2A	1	ribo_secondary
27	57220	2A	1	ribo_secondary
28	52363	2A	1	ribo_secondary
29	46274	2A	1	ribo_secondary
30	40756	2A	1	ribo_secondary
31	37080	2A	1	ribo_secondary
32	33596	2A	1	ribo_secondary
33	29735	2A	1	ribo_secondary
34	25580	2A	1	ribo_secondary
35	21156	2A	1	ribo_secondary
36	17054	2A	1	ribo_secondary
37	12007	2A	1	ribo_secondary
38	6229	2A	1	ribo_secondary
39	851	2A	1	ribo_secondary
40	4	2A	1	ribo_secondary
24	320	2A	2	ribo_secondary
25	29309	2A	2	ribo_secondary
26	40247	2A	2	ribo_secondary
27	52320	2A	2	ribo_secondary
28	57657	2A	2	ribo_secondary
29	42490	2A	2	ribo_secondary
30	39253	2A	2	ribo_secondary
31	37348	2A	2	ribo_secondary
32	35959	2A	2	ribo_secondary
33	34098	2A	2	ribo_secondary
34	32144	2A	2	ribo_secondary
35	29461	2A	2	ribo_secondary
36	24637	2A	2	ribo_secondary
37	18731	2A	2	ribo_secondary
38	11980	2A	2	ribo_secondary
39	5034	2A	2	ribo_secondary
40	227	2A	2	ribo_secondary
24	2704	2C	1	ribo_secondary
25	41748	2C	1	ribo_secondary
26	46518	2C	1	ribo_secondary
27	46951	2C	1	ribo_secondary
28	42935	2C	1	ribo_secondary
29	37495	2C	1	ribo_secondary
30	33208	2C	1	ribo_secondary
31	30602	2C	1	ribo_secondary
32	27718	2C	1	ribo_secondary
33	25020	2C	1	ribo_secondary
34	21224	2C	1	ribo_secondary
35	17362	2C	1	ribo_secondary
36	13125	2C	1	ribo_secondary
37	9009	2C	1	ribo_secondary
38	4320	2C	1	ribo_secondary
39	522	2C	1	ribo_secondary
24	213	2C	2	ribo_secondary
25	24735	2C	2	ribo_secondary
26	34635	2C	2	ribo_secondary
27	43702	2C	2	ribo_secondary
28	44786	2C	2	ribo_secondary
29	33852	2C	2	ribo_secondary
30	31951	2C	2	ribo_secondary
31	30592	2C	2	ribo_secondary
32	29796	2C	2	ribo_secondary
33	28185	2C	2	ribo_secondary
34	26882	2C	2	ribo_secondary
35	23951	2C	2	ribo_secondary
36	20036	2C	2	ribo_secondary
37	14605	2C	2	ribo_secondary
38	8943	2C	2	ribo_secondary
39	3460	2C	2	ribo_secondary
40	137	2C	2	ribo_secondary
24	3450	6A	1	ribo_secondary
25	51077	6A	1	ribo_secondary
26	56624	6A	1	ribo_secondary
27	57007	6A	1	ribo_secondary
28	52774	6A	1	ribo_secondary
29	46301	6A	1	ribo_secondary
30	40784	6A	1	ribo_secondary
31	36754	6A	1	ribo_secondary
32	33542	6A	1	ribo_secondary
33	29748	6A	1	ribo_secondary
34	25875	6A	1	ribo_secondary
35	21364	6A	1	ribo_secondary
36	16760	6A	1	ribo_secondary
37	11873	6A	1	ribo_secondary
38	5903	6A	1	ribo_secondary
39	784	6A	1	ribo_secondary
40	1	6A	1	ribo_secondary
24	391	6A	2	ribo_secondary
25	28607	6A	2	ribo_secondary
26	38278	6A	2	ribo_secondary
27	50765	6A	2	ribo_secondary
28	59705	6A	2	ribo_secondary
29	42178	6A	2	ribo_secondary
30	37830	6A	2	ribo_secondary
31	36498	6A	2	ribo_secondary
32	35728	6A	2	ribo_secondary
33	34006	6A	2	ribo_secondary
34	32846	6A	2	ribo_secondary
35	30243	6A	2	ribo_secondary
36	25722	6A	2	ribo_secondary
37	19666	6A	2	ribo_secondary
38	12732	6A	2	ribo_secondary
39	5214	6A	2	ribo_secondary
40	212	6A	2	ribo_secondary
24	3043	6C	1	ribo_secondary
25	46098	6C	1	ribo_secondary
26	51290	6C	1	ribo_secondary
27	50771	6C	1	ribo_secondary
28	46228	6C	1	ribo_secondary
29	40730	6C	1	ribo_secondary
30	36243	6C	1	ribo_secondary
31	32868	6C	1	ribo_secondary
32	30125	6C	1	ribo_secondary
33	26867	6C	1	ribo_secondary
34	22786	6C	1	ribo_secondary
35	18518	6C	1	ribo_secondary
36	14496	6C	1	ribo_secondary
37	9692	6C	1	ribo_secondary
38	4870	6C	1	ribo_secondary
39	651	6C	1	ribo_secondary
24	340	6C	2	ribo_secondary
25	32181	6C	2	ribo_secondary
26	41809	6C	2	ribo_secondary
27	48782	6C	2	ribo_secondary
28	47355	6C	2	ribo_secondary
29	36980	6C	2	ribo_secondary
30	34564	6C	2	ribo_secondary
31	33267	6C	2	ribo_secondary
32	31532	6C	2	ribo_secondary
33	29652	6C	2	ribo_secondary
34	27747	6C	2	ribo_secondary
35	24297	6C	2	ribo_secondary
36	19691	6C	2	ribo_secondary
37	14585	6C	2	ribo_secondary
38	8990	6C	2	ribo_secondary
39	3391	6C	2	ribo_secondary
40	113	6C	2	ribo_secondary
24	4978	SS1	1	ribo_secondary
25	80100	SS1	1	ribo_secondary
26	90551	SS1	1	ribo_secondary
27	92133	SS1	1	ribo_secondary
28	85367	SS1	1	ribo_secondary
29	74757	SS1	1	ribo_secondary
30	66519	SS1	1	ribo_secondary
31	60885	SS1	1	ribo_secondary
32	55867	SS1	1	ribo_secondary
33	50129	SS1	1	ribo_secondary
34	43683	SS1	1	ribo_secondary
35	36097	SS1	1	ribo_secondary
36	27950	SS1	1	ribo_secondary
37	19089	SS1	1	ribo_secondary
38	9067	SS1	1	ribo_secondary
39	1214	SS1	1	ribo_secondary
40	4	SS1	1	ribo_secondary
24	553	SS1	2	ribo_secondary
25	51655	SS1	2	ribo_secondary
26	68854	SS1	2	ribo_secondary
27	86062	SS1	2	ribo_secondary
28	90053	SS1	2	ribo_secondary
29	66760	SS1	2	ribo_secondary
30	61918	SS1	2	ribo_secondary
31	59496	SS1	2	ribo_secondary
32	57439	SS1	2	ribo_secondary
33	55414	SS1	2	ribo_secondary
34	52574	SS1	2	ribo_secondary
35	48829	SS1	2	ribo_secondary
36	40525	SS1	2	ribo_secondary
37	30477	SS1	2	ribo_secondary
38	19477	SS1	2	ribo_secondary
39	7939	SS1	2	ribo_secondary
40	365	SS1	2	ribo_secondary
24	4009	SS2	1	ribo_secondary
25	69606	SS2	1	ribo_secondary
26	80801	SS2	1	ribo_secondary
27	83542	SS2	1	ribo_secondary
28	76665	SS2	1	ribo_secondary
29	66792	SS2	1	ribo_secondary
30	59261	SS2	1	ribo_secondary
31	54106	SS2	1	ribo_secondary
32	50611	SS2	1	ribo_secondary
33	46132	SS2	1	ribo_secondary
34	40631	SS2	1	ribo_secondary
35	33797	SS2	1	ribo_secondary
36	26413	SS2	1	ribo_secondary
37	17950	SS2	1	ribo_secondary
38	8707	SS2	1	ribo_secondary
39	1128	SS2	1	ribo_secondary
24	426	SS2	2	ribo_secondary
25	46584	SS2	2	ribo_secondary
26	64043	SS2	2	ribo_secondary
27	76644	SS2	2	ribo_secondary
28	75568	SS2	2	ribo_secondary
29	58599	SS2	2	ribo_secondary
30	55028	SS2	2	ribo_secondary
31	54233	SS2	2	ribo_secondary
32	53537	SS2	2	ribo_secondary
33	51807	SS2	2	ribo_secondary
34	49122	SS2	2	ribo_secondary
35	44690	SS2	2	ribo_secondary
36	37245	SS2	2	ribo_secondary
37	27888	SS2	2	ribo_secondary
38	17619	SS2	2	ribo_secondary
39	6812	SS2	2	ribo_secondary
40	306	SS2	2	ribo_secondary
24	29680	1A	1	remove_other
25	456424	1A	1	remove_other
26	485597	1A	1	remove_other
27	467295	1A	1	remove_other
28	417129	1A	1	remove_other
29	360165	1A	1	remove_other
30	315594	1A	1	remove_other
31	282275	1A	1	remove_other
32	253798	1A	1	remove_other
33	221065	1A	1	remove_other
34	185942	1A	1	remove_other
35	149196	1A	1	remove_other
36	115362	1A	1	remove_other
37	81514	1A	1	remove_other
38	42915	1A	1	remove_other
39	6261	1A	1	remove_other
40	5	1A	1	remove_other
24	2292	1A	2	remove_other
25	315799	1A	2	remove_other
26	384593	1A	2	remove_other
27	434027	1A	2	remove_other
28	421800	1A	2	remove_other
29	332823	1A	2	remove_other
30	311492	1A	2	remove_other
31	298063	1A	2	remove_other
32	282708	1A	2	remove_other
33	261245	1A	2	remove_other
34	237823	1A	2	remove_other
35	204811	1A	2	remove_other
36	162875	1A	2	remove_other
37	118806	1A	2	remove_other
38	72192	1A	2	remove_other
39	27755	1A	2	remove_other
40	1113	1A	2	remove_other
24	16962	1C	1	remove_other
25	264028	1C	1	remove_other
26	287655	1C	1	remove_other
27	284928	1C	1	remove_other
28	258666	1C	1	remove_other
29	222198	1C	1	remove_other
30	193651	1C	1	remove_other
31	173762	1C	1	remove_other
32	157943	1C	1	remove_other
33	140283	1C	1	remove_other
34	121172	1C	1	remove_other
35	99697	1C	1	remove_other
36	79424	1C	1	remove_other
37	56412	1C	1	remove_other
38	30215	1C	1	remove_other
39	4644	1C	1	remove_other
40	7	1C	1	remove_other
24	1286	1C	2	remove_other
25	167357	1C	2	remove_other
26	217313	1C	2	remove_other
27	262705	1C	2	remove_other
28	271461	1C	2	remove_other
29	203014	1C	2	remove_other
30	187826	1C	2	remove_other
31	181247	1C	2	remove_other
32	174641	1C	2	remove_other
33	165263	1C	2	remove_other
34	154131	1C	2	remove_other
35	135551	1C	2	remove_other
36	111788	1C	2	remove_other
37	82862	1C	2	remove_other
38	52681	1C	2	remove_other
39	21549	1C	2	remove_other
40	972	1C	2	remove_other
24	26007	2A	1	remove_other
25	399253	2A	1	remove_other
26	426492	2A	1	remove_other
27	413542	2A	1	remove_other
28	371106	2A	1	remove_other
29	320715	2A	1	remove_other
30	280973	2A	1	remove_other
31	251921	2A	1	remove_other
32	227670	2A	1	remove_other
33	200868	2A	1	remove_other
34	170184	2A	1	remove_other
35	138174	2A	1	remove_other
36	108840	2A	1	remove_other
37	76698	2A	1	remove_other
38	40625	2A	1	remove_other
39	6308	2A	1	remove_other
40	6	2A	1	remove_other
24	1861	2A	2	remove_other
25	252127	2A	2	remove_other
26	316291	2A	2	remove_other
27	376801	2A	2	remove_other
28	390697	2A	2	remove_other
29	296810	2A	2	remove_other
30	274863	2A	2	remove_other
31	264084	2A	2	remove_other
32	253652	2A	2	remove_other
33	238454	2A	2	remove_other
34	219774	2A	2	remove_other
35	194310	2A	2	remove_other
36	157566	2A	2	remove_other
37	116334	2A	2	remove_other
38	74122	2A	2	remove_other
39	30280	2A	2	remove_other
40	1356	2A	2	remove_other
24	20083	2C	1	remove_other
25	314568	2C	1	remove_other
26	337952	2C	1	remove_other
27	327915	2C	1	remove_other
28	293704	2C	1	remove_other
29	254515	2C	1	remove_other
30	224180	2C	1	remove_other
31	203335	2C	1	remove_other
32	183955	2C	1	remove_other
33	162848	2C	1	remove_other
34	136550	2C	1	remove_other
35	109052	2C	1	remove_other
36	82504	2C	1	remove_other
37	56114	2C	1	remove_other
38	28084	2C	1	remove_other
39	3674	2C	1	remove_other
40	1	2C	1	remove_other
24	1374	2C	2	remove_other
25	211879	2C	2	remove_other
26	265040	2C	2	remove_other
27	304861	2C	2	remove_other
28	293795	2C	2	remove_other
29	231560	2C	2	remove_other
30	217685	2C	2	remove_other
31	210821	2C	2	remove_other
32	203158	2C	2	remove_other
33	190894	2C	2	remove_other
34	174673	2C	2	remove_other
35	151155	2C	2	remove_other
36	121264	2C	2	remove_other
37	87710	2C	2	remove_other
38	53070	2C	2	remove_other
39	19447	2C	2	remove_other
40	648	2C	2	remove_other
24	28090	6A	1	remove_other
25	424682	6A	1	remove_other
26	453303	6A	1	remove_other
27	441200	6A	1	remove_other
28	397230	6A	1	remove_other
29	344347	6A	1	remove_other
30	302579	6A	1	remove_other
31	270214	6A	1	remove_other
32	243227	6A	1	remove_other
33	215000	6A	1	remove_other
34	183030	6A	1	remove_other
35	147727	6A	1	remove_other
36	115462	6A	1	remove_other
37	81033	6A	1	remove_other
38	42491	6A	1	remove_other
39	6270	6A	1	remove_other
40	5	6A	1	remove_other
24	2040	6A	2	remove_other
25	264114	6A	2	remove_other
26	326582	6A	2	remove_other
27	395516	6A	2	remove_other
28	424067	6A	2	remove_other
29	315905	6A	2	remove_other
30	289907	6A	2	remove_other
31	280272	6A	2	remove_other
32	272378	6A	2	remove_other
33	257086	6A	2	remove_other
34	238791	6A	2	remove_other
35	212415	6A	2	remove_other
36	174589	6A	2	remove_other
37	128400	6A	2	remove_other
38	80543	6A	2	remove_other
39	32099	6A	2	remove_other
40	1186	6A	2	remove_other
24	22134	6C	1	remove_other
25	345550	6C	1	remove_other
26	368808	6C	1	remove_other
27	356835	6C	1	remove_other
28	319040	6C	1	remove_other
29	276661	6C	1	remove_other
30	242692	6C	1	remove_other
31	218570	6C	1	remove_other
32	197321	6C	1	remove_other
33	174523	6C	1	remove_other
34	146547	6C	1	remove_other
35	119014	6C	1	remove_other
36	91365	6C	1	remove_other
37	62893	6C	1	remove_other
38	31863	6C	1	remove_other
39	4551	6C	1	remove_other
40	4	6C	1	remove_other
24	1815	6C	2	remove_other
25	252772	6C	2	remove_other
26	307704	6C	2	remove_other
27	337010	6C	2	remove_other
28	311196	6C	2	remove_other
29	252537	6C	2	remove_other
30	237457	6C	2	remove_other
31	229311	6C	2	remove_other
32	218115	6C	2	remove_other
33	202151	6C	2	remove_other
34	183634	6C	2	remove_other
35	157781	6C	2	remove_other
36	124656	6C	2	remove_other
37	89206	6C	2	remove_other
38	52962	6C	2	remove_other
39	19401	6C	2	remove_other
40	663	6C	2	remove_other
24	32930	SS1	1	remove_other
25	528143	SS1	1	remove_other
26	585139	SS1	1	remove_other
27	579591	SS1	1	remove_other
28	525421	SS1	1	remove_other
29	455410	SS1	1	remove_other
30	402079	SS1	1	remove_other
31	365579	SS1	1	remove_other
32	336638	SS1	1	remove_other
33	301173	SS1	1	remove_other
34	259256	SS1	1	remove_other
35	210495	SS1	1	remove_other
36	162219	SS1	1	remove_other
37	111447	SS1	1	remove_other
38	55627	SS1	1	remove_other
39	7872	SS1	1	remove_other
40	5	SS1	1	remove_other
24	2369	SS1	2	remove_other
25	343617	SS1	2	remove_other
26	449877	SS1	2	remove_other
27	535188	SS1	2	remove_other
28	533501	SS1	2	remove_other
29	406731	SS1	2	remove_other
30	380733	SS1	2	remove_other
31	371565	SS1	2	remove_other
32	363954	SS1	2	remove_other
33	347587	SS1	2	remove_other
34	327993	SS1	2	remove_other
35	292007	SS1	2	remove_other
36	236803	SS1	2	remove_other
37	174483	SS1	2	remove_other
38	108406	SS1	2	remove_other
39	42462	SS1	2	remove_other
40	1748	SS1	2	remove_other
24	17792	SS2	1	remove_other
25	301419	SS2	1	remove_other
26	346685	SS2	1	remove_other
27	353081	SS2	1	remove_other
28	320793	SS2	1	remove_other
29	278025	SS2	1	remove_other
30	243425	SS2	1	remove_other
31	222180	SS2	1	remove_other
32	207915	SS2	1	remove_other
33	190667	SS2	1	remove_other
34	167749	SS2	1	remove_other
35	137981	SS2	1	remove_other
36	108737	SS2	1	remove_other
37	75941	SS2	1	remove_other
38	39052	SS2	1	remove_other
39	5481	SS2	1	remove_other
40	3	SS2	1	remove_other
24	1470	SS2	2	remove_other
25	218787	SS2	2	remove_other
26	290433	SS2	2	remove_other
27	329394	SS2	2	remove_other
28	306877	SS2	2	remove_other
29	244042	SS2	2	remove_other
30	231100	SS2	2	remove_other
31	228138	SS2	2	remove_other
32	224103	SS2	2	remove_other
33	216258	SS2	2	remove_other
34	202206	SS2	2	remove_other
35	178776	SS2	2	remove_other
36	145908	SS2	2	remove_other
37	107334	SS2	2	remove_other
38	66039	SS2	2	remove_other
39	25102	SS2	2	remove_other
40	959	SS2	2	remove_other
