position	mean_phred_score	sample	read_pair	stage
127	25.433986472154338	6A	1	raw_concat
132	24.001783013877056	6A	1	raw_concat
137	24.446315538736815	6A	1	raw_concat
142	25.553398194216797	6A	1	raw_concat
147	24.314490471275484	6A	1	raw_concat
150	25.227922001697177	6A	1	raw_concat
1	35.54389259721144	6A	2	raw_concat
2	33.42953044324322	6A	2	raw_concat
3	33.43629534932495	6A	2	raw_concat
4	33.56712927824029	6A	2	raw_concat
5	32.9287802985681	6A	2	raw_concat
6	32.697172222370725	6A	2	raw_concat
7	29.349388747516638	6A	2	raw_concat
8	28.735443935224033	6A	2	raw_concat
9	36.21231739958498	6A	2	raw_concat
12	32.38889133562778	6A	2	raw_concat
17	28.553705792231618	6A	2	raw_concat
22	29.884948521164524	6A	2	raw_concat
27	31.472929704570298	6A	2	raw_concat
32	30.4769720481018	6A	2	raw_concat
37	29.824216781859185	6A	2	raw_concat
42	30.413535776294356	6A	2	raw_concat
47	31.386005398591955	6A	2	raw_concat
52	31.41578179551439	6A	2	raw_concat
57	31.25428209780144	6A	2	raw_concat
62	32.07109366808055	6A	2	raw_concat
67	31.23625540116597	6A	2	raw_concat
72	32.10881095835872	6A	2	raw_concat
77	31.497564548688974	6A	2	raw_concat
82	32.2226224991543	6A	2	raw_concat
87	32.686924008193195	6A	2	raw_concat
92	30.657959258412156	6A	2	raw_concat
97	30.930513857635685	6A	2	raw_concat
102	32.63975895584277	6A	2	raw_concat
107	31.743156921804445	6A	2	raw_concat
112	30.094462419633306	6A	2	raw_concat
117	28.329867840842883	6A	2	raw_concat
122	27.815614687477222	6A	2	raw_concat
127	28.742251719558247	6A	2	raw_concat
132	27.60625843253453	6A	2	raw_concat
137	27.681451610467747	6A	2	raw_concat
142	26.50030459628431	6A	2	raw_concat
147	25.961238492377266	6A	2	raw_concat
150	25.637511487027094	6A	2	raw_concat
1	36.989658063451394	6C	1	raw_concat
2	40.66827667844888	6C	1	raw_concat
3	41.35292859297467	6C	1	raw_concat
4	41.70658776982098	6C	1	raw_concat
5	32.483695557873006	6C	1	raw_concat
6	29.743157443713127	6C	1	raw_concat
7	29.574062483371996	6C	1	raw_concat
8	29.24187380598693	6C	1	raw_concat
9	36.84838369966741	6C	1	raw_concat
12	37.37414522572293	6C	1	raw_concat
17	32.934451157719174	6C	1	raw_concat
22	31.88044929417118	6C	1	raw_concat
27	32.42379168370043	6C	1	raw_concat
32	31.096059974226414	6C	1	raw_concat
37	23.088330475141372	6C	1	raw_concat
42	26.915182142293695	6C	1	raw_concat
47	32.60259634970851	6C	1	raw_concat
52	32.77850882054223	6C	1	raw_concat
57	26.844240241696525	6C	1	raw_concat
62	30.16693807919622	6C	1	raw_concat
67	29.047175679235657	6C	1	raw_concat
72	31.938958278722033	6C	1	raw_concat
77	29.42243043821147	6C	1	raw_concat
82	34.476137015413926	6C	1	raw_concat
87	26.319567233425182	6C	1	raw_concat
92	24.199270180259454	6C	1	raw_concat
97	26.68376815032658	6C	1	raw_concat
102	31.105971626694377	6C	1	raw_concat
107	33.05527959137252	6C	1	raw_concat
112	28.329276912999852	6C	1	raw_concat
117	26.105203514667544	6C	1	raw_concat
122	26.076598912156886	6C	1	raw_concat
127	25.17848746587386	6C	1	raw_concat
132	23.7711995115525	6C	1	raw_concat
137	24.206083456347567	6C	1	raw_concat
142	25.28566554000818	6C	1	raw_concat
147	24.0623447921624	6C	1	raw_concat
150	24.95984215288157	6C	1	raw_concat
1	35.439260179460845	6C	2	raw_concat
2	33.194812630863275	6C	2	raw_concat
3	33.23487382471746	6C	2	raw_concat
4	33.37816100297983	6C	2	raw_concat
5	32.86573868226339	6C	2	raw_concat
6	32.575122500930235	6C	2	raw_concat
7	29.17271079138541	6C	2	raw_concat
8	28.384255917566282	6C	2	raw_concat
9	35.680151946535425	6C	2	raw_concat
12	31.9593348481145	6C	2	raw_concat
17	28.096988464322955	6C	2	raw_concat
22	29.413784060094997	6C	2	raw_concat
27	31.01624141249446	6C	2	raw_concat
32	30.051199601011753	6C	2	raw_concat
37	29.376088832289348	6C	2	raw_concat
42	29.972159092465734	6C	2	raw_concat
47	30.93527806311033	6C	2	raw_concat
52	30.955407829343063	6C	2	raw_concat
57	30.76707976028276	6C	2	raw_concat
62	31.582804191501317	6C	2	raw_concat
67	30.74495703207011	6C	2	raw_concat
72	31.609267538415992	6C	2	raw_concat
77	30.98422692904195	6C	2	raw_concat
82	31.71983445565864	6C	2	raw_concat
87	32.17076039709842	6C	2	raw_concat
92	30.12736314482064	6C	2	raw_concat
97	30.398735937075855	6C	2	raw_concat
102	32.1072815896685	6C	2	raw_concat
107	31.198012196836817	6C	2	raw_concat
112	29.50964814092963	6C	2	raw_concat
117	27.742804307052847	6C	2	raw_concat
122	27.238586077922918	6C	2	raw_concat
127	28.146006642535657	6C	2	raw_concat
132	26.980012268963332	6C	2	raw_concat
137	27.040813046662414	6C	2	raw_concat
142	25.875443553403397	6C	2	raw_concat
147	25.34718085109853	6C	2	raw_concat
150	25.01811391386733	6C	2	raw_concat
1	36.969031299131096	SS1	1	raw_concat
2	40.65053711689149	SS1	1	raw_concat
3	41.33148168774425	SS1	1	raw_concat
4	41.673863252002725	SS1	1	raw_concat
5	32.48321920030745	SS1	1	raw_concat
6	29.780321953420763	SS1	1	raw_concat
7	29.52341531428231	SS1	1	raw_concat
8	29.141470295037628	SS1	1	raw_concat
9	36.810394066855814	SS1	1	raw_concat
12	37.44821962709407	SS1	1	raw_concat
17	32.82361448082493	SS1	1	raw_concat
22	31.755579967004444	SS1	1	raw_concat
27	32.383294277106536	SS1	1	raw_concat
32	31.109437392121805	SS1	1	raw_concat
37	23.102725988833495	SS1	1	raw_concat
42	26.869828349941457	SS1	1	raw_concat
47	32.608181902921636	SS1	1	raw_concat
52	32.769244137576365	SS1	1	raw_concat
57	26.893341269463907	SS1	1	raw_concat
62	30.11106514564226	SS1	1	raw_concat
67	28.98518940610044	SS1	1	raw_concat
72	31.822113488249375	SS1	1	raw_concat
77	29.328035520431296	SS1	1	raw_concat
82	34.290547785329366	SS1	1	raw_concat
87	26.13269266837878	SS1	1	raw_concat
92	24.021559443110164	SS1	1	raw_concat
97	26.54113545863521	SS1	1	raw_concat
102	30.95786499974098	SS1	1	raw_concat
107	32.866846997856896	SS1	1	raw_concat
112	28.13622119773429	SS1	1	raw_concat
117	25.967994277212927	SS1	1	raw_concat
122	25.951420880267243	SS1	1	raw_concat
127	25.05216837309023	SS1	1	raw_concat
132	23.66018429161728	SS1	1	raw_concat
137	24.067903608585194	SS1	1	raw_concat
142	25.167416070140643	SS1	1	raw_concat
147	23.953470827641137	SS1	1	raw_concat
150	24.809482683061383	SS1	1	raw_concat
1	35.46898690186551	SS1	2	raw_concat
2	33.272810042473246	SS1	2	raw_concat
3	33.311455386558606	SS1	2	raw_concat
4	33.43071199055979	SS1	2	raw_concat
5	32.92163286022898	SS1	2	raw_concat
6	32.705310052089246	SS1	2	raw_concat
7	29.291208040185214	SS1	2	raw_concat
8	28.531832888528655	SS1	2	raw_concat
9	35.88520723211406	SS1	2	raw_concat
12	32.15664917100689	SS1	2	raw_concat
17	28.330846524504306	SS1	2	raw_concat
22	29.65461679103766	SS1	2	raw_concat
27	31.216794913521902	SS1	2	raw_concat
32	30.236205044495062	SS1	2	raw_concat
37	29.558975836512	SS1	2	raw_concat
42	30.150246019774908	SS1	2	raw_concat
47	31.102675825242876	SS1	2	raw_concat
52	31.17027672058636	SS1	2	raw_concat
57	30.951906937438974	SS1	2	raw_concat
62	31.768527109870586	SS1	2	raw_concat
67	30.941157600799592	SS1	2	raw_concat
72	31.823036525814537	SS1	2	raw_concat
77	31.18354837841136	SS1	2	raw_concat
82	31.87536677174429	SS1	2	raw_concat
87	32.333107686652035	SS1	2	raw_concat
92	30.323568263476044	SS1	2	raw_concat
97	30.621194801207047	SS1	2	raw_concat
102	32.29360451701463	SS1	2	raw_concat
107	31.4000944282782	SS1	2	raw_concat
112	29.711753300803714	SS1	2	raw_concat
117	27.97365071635909	SS1	2	raw_concat
122	27.454571341331825	SS1	2	raw_concat
127	28.359368499841356	SS1	2	raw_concat
132	27.195456751293715	SS1	2	raw_concat
137	27.254535129530762	SS1	2	raw_concat
142	26.11362459521765	SS1	2	raw_concat
147	25.61568943224777	SS1	2	raw_concat
150	25.281140328012725	SS1	2	raw_concat
1	36.97349015445265	SS2	1	raw_concat
2	40.75319360081508	SS2	1	raw_concat
3	41.3774207762276	SS2	1	raw_concat
4	41.772610415838095	SS2	1	raw_concat
5	32.8971834615864	SS2	1	raw_concat
6	30.209597627844744	SS2	1	raw_concat
7	30.06459190787309	SS2	1	raw_concat
8	29.528433520180887	SS2	1	raw_concat
9	37.43520757444157	SS2	1	raw_concat
12	37.9909794962588	SS2	1	raw_concat
17	33.06726060297133	SS2	1	raw_concat
22	31.765483573579466	SS2	1	raw_concat
27	32.593206625843095	SS2	1	raw_concat
32	31.253519387450716	SS2	1	raw_concat
37	22.787083074506416	SS2	1	raw_concat
42	26.78283103689344	SS2	1	raw_concat
47	32.66323378788521	SS2	1	raw_concat
52	33.02011600980765	SS2	1	raw_concat
57	27.48986043667666	SS2	1	raw_concat
62	30.251069559213363	SS2	1	raw_concat
67	29.25290308710381	SS2	1	raw_concat
72	32.19425095270488	SS2	1	raw_concat
77	29.59512874987805	SS2	1	raw_concat
82	34.452251069344634	SS2	1	raw_concat
87	26.323171999469782	SS2	1	raw_concat
92	24.263254985359616	SS2	1	raw_concat
97	26.748167990776516	SS2	1	raw_concat
102	31.169970321236764	SS2	1	raw_concat
107	33.04519811936662	SS2	1	raw_concat
112	28.33010224524374	SS2	1	raw_concat
117	26.231312159173264	SS2	1	raw_concat
122	26.16240024791184	SS2	1	raw_concat
127	25.170587714921712	SS2	1	raw_concat
132	23.669735097732286	SS2	1	raw_concat
137	24.092567894184704	SS2	1	raw_concat
142	25.303684367818025	SS2	1	raw_concat
147	23.98659433196701	SS2	1	raw_concat
150	24.911714818202025	SS2	1	raw_concat
1	35.33450651740593	SS2	2	raw_concat
2	33.29641651049772	SS2	2	raw_concat
3	33.27033038453082	SS2	2	raw_concat
4	33.53399094721213	SS2	2	raw_concat
5	32.954058957436274	SS2	2	raw_concat
6	32.72443847831562	SS2	2	raw_concat
7	29.233044491986483	SS2	2	raw_concat
8	28.409560239771075	SS2	2	raw_concat
9	35.38038520393807	SS2	2	raw_concat
12	31.911454179697206	SS2	2	raw_concat
17	28.08220766305815	SS2	2	raw_concat
22	29.419564696656302	SS2	2	raw_concat
27	30.911851945271895	SS2	2	raw_concat
32	29.926640737014065	SS2	2	raw_concat
37	29.301939185728322	SS2	2	raw_concat
42	29.969840740242983	SS2	2	raw_concat
47	30.88932159473162	SS2	2	raw_concat
52	30.991527672449614	SS2	2	raw_concat
57	30.704714082778917	SS2	2	raw_concat
62	31.586083835066074	SS2	2	raw_concat
67	30.777240171089012	SS2	2	raw_concat
72	31.69346418103246	SS2	2	raw_concat
77	30.985256530695864	SS2	2	raw_concat
82	31.67832338553248	SS2	2	raw_concat
87	32.124453432523275	SS2	2	raw_concat
92	30.058439924638357	SS2	2	raw_concat
97	30.386055525785366	SS2	2	raw_concat
102	32.000812937704026	SS2	2	raw_concat
107	31.099749852942203	SS2	2	raw_concat
112	29.322055154663524	SS2	2	raw_concat
117	27.6048166445287	SS2	2	raw_concat
122	27.071718877858125	SS2	2	raw_concat
127	27.977695852925393	SS2	2	raw_concat
132	26.748137796254053	SS2	2	raw_concat
137	26.7584414088192	SS2	2	raw_concat
142	25.63569788546124	SS2	2	raw_concat
147	25.15123850293105	SS2	2	raw_concat
150	24.81416931867133	SS2	2	raw_concat
1	37.11885344592084	1A	1	cleaned
2	41.108290402660344	1A	1	cleaned
3	41.69860685929708	1A	1	cleaned
4	41.9887133514155	1A	1	cleaned
5	33.44048613864122	1A	1	cleaned
6	30.369830620089548	1A	1	cleaned
7	30.22517907662499	1A	1	cleaned
8	30.02311957115598	1A	1	cleaned
9	37.71863114258699	1A	1	cleaned
12	38.292148983797965	1A	1	cleaned
17	34.167161850635644	1A	1	cleaned
22	33.4625128299236	1A	1	cleaned
27	33.96102298621814	1A	1	cleaned
32	32.572726426945216	1A	1	cleaned
37	23.747540264800524	1A	1	cleaned
42	28.050245803936576	1A	1	cleaned
47	34.21718239934834	1A	1	cleaned
52	34.43461202526191	1A	1	cleaned
57	28.064734729843224	1A	1	cleaned
62	31.529965629551747	1A	1	cleaned
67	30.34653802832449	1A	1	cleaned
72	33.32428292250172	1A	1	cleaned
77	30.742860911471656	1A	1	cleaned
82	35.98799379414275	1A	1	cleaned
87	27.624237018895606	1A	1	cleaned
92	25.225250663513638	1A	1	cleaned
97	28.040240539965595	1A	1	cleaned
102	32.710143546958285	1A	1	cleaned
107	34.75516609264201	1A	1	cleaned
112	30.237802928688303	1A	1	cleaned
117	27.736027109079448	1A	1	cleaned
122	27.678930996841	1A	1	cleaned
127	26.751267687985933	1A	1	cleaned
132	24.92991037803856	1A	1	cleaned
137	25.842542903962016	1A	1	cleaned
142	27.948650200380904	1A	1	cleaned
147	27.054575023444983	1A	1	cleaned
150	29.71893271663665	1A	1	cleaned
1	35.71974097925904	1A	2	cleaned
2	33.807527199803175	1A	2	cleaned
3	33.85504495741139	1A	2	cleaned
4	33.99096126398466	1A	2	cleaned
5	33.25617111449225	1A	2	cleaned
6	33.0145450183571	1A	2	cleaned
7	29.606932422770797	1A	2	cleaned
8	29.028478197019712	1A	2	cleaned
9	36.3909011139771	1A	2	cleaned
12	32.784361275998165	1A	2	cleaned
17	29.21396805485789	1A	2	cleaned
22	30.81280661984987	1A	2	cleaned
