position	pc_adapters	sample	adapter	read_pair	stage
9	0.014163114841711677	1C	illumina_universal_adapter	1	raw_concat
10	0.014641199120645761	1C	illumina_universal_adapter	1	raw_concat
12	0.014955700478531758	1C	illumina_universal_adapter	1	raw_concat
14	0.015309250662732459	1C	illumina_universal_adapter	1	raw_concat
16	0.015463335220622914	1C	illumina_universal_adapter	1	raw_concat
18	0.015579426325882845	1C	illumina_universal_adapter	1	raw_concat
20	0.01563536113114445	1C	illumina_universal_adapter	1	raw_concat
22	0.015699738925879503	1C	illumina_universal_adapter	1	raw_concat
24	0.0158010547995609	1C	illumina_universal_adapter	1	raw_concat
26	0.01592664426797846	1C	illumina_universal_adapter	1	raw_concat
28	0.016134552883762157	1C	illumina_universal_adapter	1	raw_concat
30	0.01647332783638432	1C	illumina_universal_adapter	1	raw_concat
32	0.016934526136371503	1C	illumina_universal_adapter	1	raw_concat
34	0.01747698821004064	1C	illumina_universal_adapter	1	raw_concat
36	0.0180236717784465	1C	illumina_universal_adapter	1	raw_concat
38	0.01856296773106309	1C	illumina_universal_adapter	1	raw_concat
40	0.019213077920518712	1C	illumina_universal_adapter	1	raw_concat
42	0.01997083622576081	1C	illumina_universal_adapter	1	raw_concat
44	0.020827799657315942	1C	illumina_universal_adapter	1	raw_concat
46	0.021854678252024248	1C	illumina_universal_adapter	1	raw_concat
48	0.023122182046725868	1C	illumina_universal_adapter	1	raw_concat
50	0.02449838933089815	1C	illumina_universal_adapter	1	raw_concat
52	0.02634001640979434	1C	illumina_universal_adapter	1	raw_concat
54	0.0291768608728734	1C	illumina_universal_adapter	1	raw_concat
56	0.03835861192524982	1C	illumina_universal_adapter	1	raw_concat
58	0.05204891935644833	1C	illumina_universal_adapter	1	raw_concat
60	0.14022961216452415	1C	illumina_universal_adapter	1	raw_concat
62	0.24137768143013433	1C	illumina_universal_adapter	1	raw_concat
64	0.33631804268539073	1C	illumina_universal_adapter	1	raw_concat
66	0.4991020458545513	1C	illumina_universal_adapter	1	raw_concat
68	0.670064139702432	1C	illumina_universal_adapter	1	raw_concat
70	0.8090083067196234	1C	illumina_universal_adapter	1	raw_concat
72	0.884805244717517	1C	illumina_universal_adapter	1	raw_concat
74	0.9402872946686067	1C	illumina_universal_adapter	1	raw_concat
76	0.9647118078416123	1C	illumina_universal_adapter	1	raw_concat
78	0.9767230157412784	1C	illumina_universal_adapter	1	raw_concat
80	0.9870836191988852	1C	illumina_universal_adapter	1	raw_concat
82	0.9996045725880109	1C	illumina_universal_adapter	1	raw_concat
84	1.0176366873559308	1C	illumina_universal_adapter	1	raw_concat
86	1.04879131851296	1C	illumina_universal_adapter	1	raw_concat
88	1.0858887588856132	1C	illumina_universal_adapter	1	raw_concat
90	1.1253344057055696	1C	illumina_universal_adapter	1	raw_concat
92	1.2310860149815783	1C	illumina_universal_adapter	1	raw_concat
94	1.7772155122032438	1C	illumina_universal_adapter	1	raw_concat
96	2.6787062148676655	1C	illumina_universal_adapter	1	raw_concat
98	3.7705831640373226	1C	illumina_universal_adapter	1	raw_concat
100	4.95587440411491	1C	illumina_universal_adapter	1	raw_concat
102	6.002026233043733	1C	illumina_universal_adapter	1	raw_concat
104	7.2418612958671735	1C	illumina_universal_adapter	1	raw_concat
106	8.742782088299148	1C	illumina_universal_adapter	1	raw_concat
108	10.355210498080655	1C	illumina_universal_adapter	1	raw_concat
110	11.94966906014161	1C	illumina_universal_adapter	1	raw_concat
112	13.499284794361705	1C	illumina_universal_adapter	1	raw_concat
114	15.095645139801553	1C	illumina_universal_adapter	1	raw_concat
116	17.013702380906146	1C	illumina_universal_adapter	1	raw_concat
118	19.31344817937908	1C	illumina_universal_adapter	1	raw_concat
120	21.406638351131434	1C	illumina_universal_adapter	1	raw_concat
122	23.092369850895118	1C	illumina_universal_adapter	1	raw_concat
124	24.611704803368685	1C	illumina_universal_adapter	1	raw_concat
126	26.45761142255423	1C	illumina_universal_adapter	1	raw_concat
128	28.883479653155238	1C	illumina_universal_adapter	1	raw_concat
130	31.2571385475998	1C	illumina_universal_adapter	1	raw_concat
132	32.94055983436881	1C	illumina_universal_adapter	1	raw_concat
134	34.31111453708861	1C	illumina_universal_adapter	1	raw_concat
136	35.55627290477507	1C	illumina_universal_adapter	1	raw_concat
138	37.00840482716103	1C	illumina_universal_adapter	1	raw_concat
1	5.27686842090599e-5	1C	illumina_universal_adapter	2	raw_concat
2	1.3719857894355574e-4	1C	illumina_universal_adapter	2	raw_concat
3	8.6329567366022e-4	1C	illumina_universal_adapter	2	raw_concat
4	0.003757130315685065	1C	illumina_universal_adapter	2	raw_concat
5	0.0091437575997459	1C	illumina_universal_adapter	2	raw_concat
6	0.01138114981021004	1C	illumina_universal_adapter	2	raw_concat
7	0.011845514231249767	1C	illumina_universal_adapter	2	raw_concat
8	0.011974269820719873	1C	illumina_universal_adapter	2	raw_concat
9	0.012056588968086007	1C	illumina_universal_adapter	2	raw_concat
10	0.01225394384702789	1C	illumina_universal_adapter	2	raw_concat
12	0.012306712531236951	1C	illumina_universal_adapter	2	raw_concat
14	0.012329930752288935	1C	illumina_universal_adapter	2	raw_concat
16	0.012330986125973118	1C	illumina_universal_adapter	2	raw_concat
18	0.012330986125973118	1C	illumina_universal_adapter	2	raw_concat
20	0.01233309687334148	1C	illumina_universal_adapter	2	raw_concat
22	0.012334152247025661	1C	illumina_universal_adapter	2	raw_concat
24	0.012335207620709842	1C	illumina_universal_adapter	2	raw_concat
26	0.012338373741762387	1C	illumina_universal_adapter	2	raw_concat
28	0.01234998285228838	1C	illumina_universal_adapter	2	raw_concat
30	0.012354204347025104	1C	illumina_universal_adapter	2	raw_concat
32	0.01235842584176183	1C	illumina_universal_adapter	2	raw_concat
34	0.012370034952287822	1C	illumina_universal_adapter	2	raw_concat
36	0.012383754810182179	1C	illumina_universal_adapter	2	raw_concat
38	0.012399585415444895	1C	illumina_universal_adapter	2	raw_concat
40	0.012408028404918345	1C	illumina_universal_adapter	2	raw_concat
42	0.012413305273339252	1C	illumina_universal_adapter	2	raw_concat
44	0.012414360647023432	1C	illumina_universal_adapter	2	raw_concat
46	0.012422803636496883	1C	illumina_universal_adapter	2	raw_concat
48	0.012434412747022876	1C	illumina_universal_adapter	2	raw_concat
50	0.012451298725969775	1C	illumina_universal_adapter	2	raw_concat
52	0.012461852462811587	1C	illumina_universal_adapter	2	raw_concat
54	0.012528341004915	1C	illumina_universal_adapter	2	raw_concat
56	0.018134486015285525	1C	illumina_universal_adapter	2	raw_concat
58	0.02785658839396272	1C	illumina_universal_adapter	2	raw_concat
60	0.11277512114423446	1C	illumina_universal_adapter	2	raw_concat
62	0.20891860839945742	1C	illumina_universal_adapter	2	raw_concat
64	0.2963647611233431	1C	illumina_universal_adapter	2	raw_concat
66	0.4526814343558413	1C	illumina_universal_adapter	2	raw_concat
68	0.6173735531460014	1C	illumina_universal_adapter	2	raw_concat
70	0.7481111343949998	1C	illumina_universal_adapter	2	raw_concat
72	0.8153753761562885	1C	illumina_universal_adapter	2	raw_concat
74	0.8596240286129536	1C	illumina_universal_adapter	2	raw_concat
76	0.8719381287599799	1C	illumina_universal_adapter	2	raw_concat
78	0.8731444208809989	1C	illumina_universal_adapter	2	raw_concat
80	0.873400876686255	1C	illumina_universal_adapter	2	raw_concat
82	0.873488472702042	1C	illumina_universal_adapter	2	raw_concat
84	0.8735676257283556	1C	illumina_universal_adapter	2	raw_concat
86	0.8737195995388778	1C	illumina_universal_adapter	2	raw_concat
88	0.874460471865173	1C	illumina_universal_adapter	2	raw_concat
90	0.8799526365176518	1C	illumina_universal_adapter	2	raw_concat
92	0.9439599950895573	1C	illumina_universal_adapter	2	raw_concat
94	1.415392253692246	1C	illumina_universal_adapter	2	raw_concat
96	2.238914059316729	1C	illumina_universal_adapter	2	raw_concat
98	3.283161994119289	1C	illumina_universal_adapter	2	raw_concat
100	4.443913685292295	1C	illumina_universal_adapter	2	raw_concat
102	5.453258301611615	1C	illumina_universal_adapter	2	raw_concat
104	6.698877867598052	1C	illumina_universal_adapter	2	raw_concat
106	8.218259256513724	1C	illumina_universal_adapter	2	raw_concat
108	9.830612734763655	1C	illumina_universal_adapter	2	raw_concat
110	11.428127659013999	1C	illumina_universal_adapter	2	raw_concat
112	12.987893977328547	1C	illumina_universal_adapter	2	raw_concat
114	14.605973913188844	1C	illumina_universal_adapter	2	raw_concat
116	16.537802725498317	1C	illumina_universal_adapter	2	raw_concat
118	18.87135319844926	1C	illumina_universal_adapter	2	raw_concat
120	20.992083346490325	1C	illumina_universal_adapter	2	raw_concat
122	22.69852127793764	1C	illumina_universal_adapter	2	raw_concat
124	24.222844981816333	1C	illumina_universal_adapter	2	raw_concat
126	26.068231301775576	1C	illumina_universal_adapter	2	raw_concat
128	28.484717260324214	1C	illumina_universal_adapter	2	raw_concat
130	30.889605717457385	1C	illumina_universal_adapter	2	raw_concat
132	32.60290674397293	1C	illumina_universal_adapter	2	raw_concat
134	33.958788586361564	1C	illumina_universal_adapter	2	raw_concat
136	35.14749184956011	1C	illumina_universal_adapter	2	raw_concat
138	36.54866610897907	1C	illumina_universal_adapter	2	raw_concat
1	5.117318821854309e-4	2A	illumina_universal_adapter	1	raw_concat
2	6.045184322520199e-4	2A	illumina_universal_adapter	1	raw_concat
3	0.0017980908717449616	2A	illumina_universal_adapter	1	raw_concat
4	0.005338038342467256	2A	illumina_universal_adapter	1	raw_concat
5	0.01118640271030075	2A	illumina_universal_adapter	1	raw_concat
6	0.013544024596083629	2A	illumina_universal_adapter	1	raw_concat
7	0.014187907019272989	2A	illumina_universal_adapter	1	raw_concat
8	0.014484542808122237	2A	illumina_universal_adapter	1	raw_concat
9	0.014719320896927091	2A	illumina_universal_adapter	1	raw_concat
10	0.015365312105345239	2A	illumina_universal_adapter	1	raw_concat
12	0.01568514453171113	2A	illumina_universal_adapter	1	raw_concat
14	0.01597545396487402	2A	illumina_universal_adapter	1	raw_concat
16	0.016155403637730437	2A	illumina_universal_adapter	1	raw_concat
18	0.016285445393505578	2A	illumina_universal_adapter	1	raw_concat
20	0.016342382594682806	2A	illumina_universal_adapter	1	raw_concat
22	0.016412675435642343	2A	illumina_universal_adapter	1	raw_concat
24	0.016485077061830666	2A	illumina_universal_adapter	1	raw_concat
26	0.01658770460963159	2A	illumina_universal_adapter	1	raw_concat
28	0.016738131289285002	2A	illumina_universal_adapter	1	raw_concat
30	0.01698415623264338	2A	illumina_universal_adapter	1	raw_concat
32	0.017325076511297135	2A	illumina_universal_adapter	1	raw_concat
34	0.017767218480932625	2A	illumina_universal_adapter	1	raw_concat
36	0.018181243314184296	2A	illumina_universal_adapter	1	raw_concat
38	0.018610029644037476	2A	illumina_universal_adapter	1	raw_concat
40	0.019086615105743138	2A	illumina_universal_adapter	1	raw_concat
42	0.0197150331039214	2A	illumina_universal_adapter	1	raw_concat
44	0.020464354788550066	2A	illumina_universal_adapter	1	raw_concat
46	0.021295919097101393	2A	illumina_universal_adapter	1	raw_concat
48	0.022249090020512716	2A	illumina_universal_adapter	1	raw_concat
50	0.023286612353075484	2A	illumina_universal_adapter	1	raw_concat
52	0.024811264073487847	2A	illumina_universal_adapter	1	raw_concat
54	0.02706344669783142	2A	illumina_universal_adapter	1	raw_concat
56	0.033061534816908725	2A	illumina_universal_adapter	1	raw_concat
58	0.044409611061416415	2A	illumina_universal_adapter	1	raw_concat
60	0.11029087332233306	2A	illumina_universal_adapter	1	raw_concat
62	0.18337926056683107	2A	illumina_universal_adapter	1	raw_concat
64	0.24967806230304737	2A	illumina_universal_adapter	1	raw_concat
66	0.36593820367966434	2A	illumina_universal_adapter	1	raw_concat
68	0.4942444292115172	2A	illumina_universal_adapter	1	raw_concat
70	0.5999627532294324	2A	illumina_universal_adapter	1	raw_concat
72	0.6595752999335776	2A	illumina_universal_adapter	1	raw_concat
74	0.7039096976551672	2A	illumina_universal_adapter	1	raw_concat
76	0.724530805479057	2A	illumina_universal_adapter	1	raw_concat
78	0.7355794342210771	2A	illumina_universal_adapter	1	raw_concat
80	0.7453388922598992	2A	illumina_universal_adapter	1	raw_concat
82	0.757155821753607	2A	illumina_universal_adapter	1	raw_concat
84	0.7743860029296088	2A	illumina_universal_adapter	1	raw_concat
86	0.8044045606613792	2A	illumina_universal_adapter	1	raw_concat
88	0.8393401026182692	2A	illumina_universal_adapter	1	raw_concat
90	0.8766557601700491	2A	illumina_universal_adapter	1	raw_concat
92	0.9780391246859896	2A	illumina_universal_adapter	1	raw_concat
94	1.4938697824277711	2A	illumina_universal_adapter	1	raw_concat
96	2.340530884431976	2A	illumina_universal_adapter	1	raw_concat
98	3.3602705340888015	2A	illumina_universal_adapter	1	raw_concat
100	4.465402629871682	2A	illumina_universal_adapter	1	raw_concat
102	5.433133309430955	2A	illumina_universal_adapter	1	raw_concat
104	6.569361552197517	2A	illumina_universal_adapter	1	raw_concat
106	7.972588716207964	2A	illumina_universal_adapter	1	raw_concat
108	9.461866267335848	2A	illumina_universal_adapter	1	raw_concat
110	10.843644976784311	2A	illumina_universal_adapter	1	raw_concat
112	12.173472356264812	2A	illumina_universal_adapter	1	raw_concat
114	13.53076596042184	2A	illumina_universal_adapter	1	raw_concat
116	15.128417499099092	2A	illumina_universal_adapter	1	raw_concat
118	17.206920571999838	2A	illumina_universal_adapter	1	raw_concat
120	19.172803969757265	2A	illumina_universal_adapter	1	raw_concat
122	20.798045448511132	2A	illumina_universal_adapter	1	raw_concat
124	22.27576615365686	2A	illumina_universal_adapter	1	raw_concat
126	24.136934306236864	2A	illumina_universal_adapter	1	raw_concat
128	26.666763108444464	2A	illumina_universal_adapter	1	raw_concat
130	29.086880250339235	2A	illumina_universal_adapter	1	raw_concat
132	30.755206320102438	2A	illumina_universal_adapter	1	raw_concat
134	32.109120947394544	2A	illumina_universal_adapter	1	raw_concat
136	33.37595328866392	2A	illumina_universal_adapter	1	raw_concat
138	34.82901175055899	2A	illumina_universal_adapter	1	raw_concat
1	5.3422559129248277e-5	2A	illumina_universal_adapter	2	raw_concat
2	1.3917982509988367e-4	2A	illumina_universal_adapter	2	raw_concat
3	0.0011991958667697047	2A	illumina_universal_adapter	2	raw_concat
4	0.004594340085115352	2A	illumina_universal_adapter	2	raw_concat
5	0.010365382327893356	2A	illumina_universal_adapter	2	raw_concat
6	0.012647087945439934	2A	illumina_universal_adapter	2	raw_concat
7	0.013245982950415191	2A	illumina_universal_adapter	2	raw_concat
8	0.013435773621005941	2A	illumina_universal_adapter	2	raw_concat
9	0.013593229584755305	2A	illumina_universal_adapter	2	raw_concat
10	0.013922200080445939	2A	illumina_universal_adapter	2	raw_concat
12	0.013962969928202472	2A	illumina_universal_adapter	2	raw_concat
14	0.013977731424803973	2A	illumina_universal_adapter	2	raw_concat
16	0.013984057780490331	2A	illumina_universal_adapter	2	raw_concat
18	0.013984760708899927	2A	illumina_universal_adapter	2	raw_concat
20	0.013986869494128713	2A	illumina_universal_adapter	2	raw_concat
22	0.013986869494128713	2A	illumina_universal_adapter	2	raw_concat
24	0.013986869494128713	2A	illumina_universal_adapter	2	raw_concat
26	0.013989681207767096	2A	illumina_universal_adapter	2	raw_concat
28	0.014000225133911026	2A	illumina_universal_adapter	2	raw_concat
30	0.01400866027482617	2A	illumina_universal_adapter	2	raw_concat
32	0.01401639248733172	2A	illumina_universal_adapter	2	raw_concat
34	0.014022015914608481	2A	illumina_universal_adapter	2	raw_concat
36	0.014027639341885244	2A	illumina_universal_adapter	2	raw_concat
38	0.014039589124848366	2A	illumina_universal_adapter	2	raw_concat
40	0.014043103766896343	2A	illumina_universal_adapter	2	raw_concat
42	0.014049430122582703	2A	illumina_universal_adapter	2	raw_concat
44	0.014058568191907442	2A	illumina_universal_adapter	2	raw_concat
46	0.014062082833955419	2A	illumina_universal_adapter	2	raw_concat
48	0.014067003332822585	2A	illumina_universal_adapter	2	raw_concat
50	0.01407262676009935	2A	illumina_universal_adapter	2	raw_concat
52	0.014082467757833684	2A	illumina_universal_adapter	2	raw_concat
54	0.014147137171516458	2A	illumina_universal_adapter	2	raw_concat
56	0.017686381713829157	2A	illumina_universal_adapter	2	raw_concat
58	0.026292334232505293	2A	illumina_universal_adapter	2	raw_concat
60	0.09004161462711918	2A	illumina_universal_adapter	2	raw_concat
62	0.15920625548925582	2A	illumina_universal_adapter	2	raw_concat
64	0.2200861821159014	2A	illumina_universal_adapter	2	raw_concat
66	0.3314328539094467	2A	illumina_universal_adapter	2	raw_concat
68	0.4547138442411023	2A	illumina_universal_adapter	2	raw_concat
70	0.5539167248304779	2A	illumina_universal_adapter	2	raw_concat
72	0.6064985815818501	2A	illumina_universal_adapter	2	raw_concat
74	0.6416000146434047	2A	illumina_universal_adapter	2	raw_concat
76	0.6519443091190101	2A	illumina_universal_adapter	2	raw_concat
78	0.6531681074801157	2A	illumina_universal_adapter	2	raw_concat
80	0.6534092119246069	2A	illumina_universal_adapter	2	raw_concat
82	0.6535118394724078	2A	illumina_universal_adapter	2	raw_concat
84	0.6535905674542825	2A	illumina_universal_adapter	2	raw_concat
86	0.6537515380600798	2A	illumina_universal_adapter	2	raw_concat
88	0.6548270185267607	2A	illumina_universal_adapter	2	raw_concat
90	0.661185005991551	2A	illumina_universal_adapter	2	raw_concat
92	0.724128027500359	2A	illumina_universal_adapter	2	raw_concat
94	1.1734813396898867	2A	illumina_universal_adapter	2	raw_concat
96	1.951396746164074	2A	illumina_universal_adapter	2	raw_concat
98	2.929452741131894	2A	illumina_universal_adapter	2	raw_concat
