mean_phred_score	n_sequences	sample	read_pair	stage
32	89923	SRR18218720	2	ribo_initial
33	92642	SRR18218720	2	ribo_initial
34	95427	SRR18218720	2	ribo_initial
35	101397	SRR18218720	2	ribo_initial
36	111790	SRR18218720	2	ribo_initial
37	133262	SRR18218720	2	ribo_initial
38	185249	SRR18218720	2	ribo_initial
39	378958	SRR18218720	2	ribo_initial
40	1234161	SRR18218720	2	ribo_initial
41	8024	SRR18218720	2	ribo_initial
25	3709	SRR18218721	1	ribo_initial
26	11638	SRR18218721	1	ribo_initial
27	31176	SRR18218721	1	ribo_initial
28	67516	SRR18218721	1	ribo_initial
29	123327	SRR18218721	1	ribo_initial
30	191093	SRR18218721	1	ribo_initial
31	262584	SRR18218721	1	ribo_initial
32	327627	SRR18218721	1	ribo_initial
33	382596	SRR18218721	1	ribo_initial
34	433576	SRR18218721	1	ribo_initial
35	490876	SRR18218721	1	ribo_initial
36	573809	SRR18218721	1	ribo_initial
37	711243	SRR18218721	1	ribo_initial
38	990182	SRR18218721	1	ribo_initial
39	1792722	SRR18218721	1	ribo_initial
40	10708919	SRR18218721	1	ribo_initial
41	817758	SRR18218721	1	ribo_initial
24	2	SRR18218721	2	ribo_initial
25	152245	SRR18218721	2	ribo_initial
26	228992	SRR18218721	2	ribo_initial
27	307747	SRR18218721	2	ribo_initial
28	388379	SRR18218721	2	ribo_initial
29	458350	SRR18218721	2	ribo_initial
30	514936	SRR18218721	2	ribo_initial
31	554208	SRR18218721	2	ribo_initial
32	580714	SRR18218721	2	ribo_initial
33	599085	SRR18218721	2	ribo_initial
34	614212	SRR18218721	2	ribo_initial
35	639470	SRR18218721	2	ribo_initial
36	689488	SRR18218721	2	ribo_initial
37	790129	SRR18218721	2	ribo_initial
38	1027991	SRR18218721	2	ribo_initial
39	1848698	SRR18218721	2	ribo_initial
40	8325586	SRR18218721	2	ribo_initial
41	200119	SRR18218721	2	ribo_initial
25	3142	SRR18218722	1	ribo_initial
26	10230	SRR18218722	1	ribo_initial
27	27246	SRR18218722	1	ribo_initial
28	60002	SRR18218722	1	ribo_initial
29	111797	SRR18218722	1	ribo_initial
30	179644	SRR18218722	1	ribo_initial
31	255613	SRR18218722	1	ribo_initial
32	332674	SRR18218722	1	ribo_initial
33	404914	SRR18218722	1	ribo_initial
34	481898	SRR18218722	1	ribo_initial
35	567442	SRR18218722	1	ribo_initial
36	690168	SRR18218722	1	ribo_initial
37	892493	SRR18218722	1	ribo_initial
38	1285382	SRR18218722	1	ribo_initial
39	2381628	SRR18218722	1	ribo_initial
40	9205738	SRR18218722	1	ribo_initial
41	191422	SRR18218722	1	ribo_initial
25	127289	SRR18218722	2	ribo_initial
26	195485	SRR18218722	2	ribo_initial
27	266860	SRR18218722	2	ribo_initial
28	345020	SRR18218722	2	ribo_initial
