position	mean_phred_score	sample	read_pair	stage
7	37.22794192093202	SRR18218718	2	dedup
8	37.182762126072674	SRR18218718	2	dedup
9	37.23276983556272	SRR18218718	2	dedup
12	37.22803459855389	SRR18218718	2	dedup
17	37.187666282246624	SRR18218718	2	dedup
22	37.296514764538266	SRR18218718	2	dedup
27	37.51337383707959	SRR18218718	2	dedup
32	37.6286354488954	SRR18218718	2	dedup
37	37.66781183374155	SRR18218718	2	dedup
42	37.740688034662625	SRR18218718	2	dedup
47	37.7523245489511	SRR18218718	2	dedup
52	37.790909488830586	SRR18218718	2	dedup
57	37.75469769091802	SRR18218718	2	dedup
62	37.78307071302517	SRR18218718	2	dedup
67	37.851386998904914	SRR18218718	2	dedup
72	37.92920658488455	SRR18218718	2	dedup
77	37.7574272578254	SRR18218718	2	dedup
82	38.00435135867116	SRR18218718	2	dedup
87	38.091614469296665	SRR18218718	2	dedup
92	38.09111817928515	SRR18218718	2	dedup
97	38.0052220362969	SRR18218718	2	dedup
102	37.99199239977152	SRR18218718	2	dedup
107	37.93277015987178	SRR18218718	2	dedup
112	37.93366302133053	SRR18218718	2	dedup
117	37.84229544955959	SRR18218718	2	dedup
122	37.741402621665614	SRR18218718	2	dedup
127	37.577339143976495	SRR18218718	2	dedup
132	37.375023256662	SRR18218718	2	dedup
137	37.26459199049342	SRR18218718	2	dedup
142	37.16710893774482	SRR18218718	2	dedup
147	36.971672736476236	SRR18218718	2	dedup
150	36.14510947108087	SRR18218718	2	dedup
1	32.61348874290872	SRR18218719	1	dedup
2	32.858100954727846	SRR18218719	1	dedup
3	35.499188646052275	SRR18218719	1	dedup
4	36.10087460713839	SRR18218719	1	dedup
5	36.30712718503535	SRR18218719	1	dedup
6	38.4431505360049	SRR18218719	1	dedup
7	38.486476599613894	SRR18218719	1	dedup
8	38.67529053640023	SRR18218719	1	dedup
9	38.64700871708034	SRR18218719	1	dedup
12	38.71486631833486	SRR18218719	1	dedup
17	38.51875729660215	SRR18218719	1	dedup
22	38.389387654684235	SRR18218719	1	dedup
27	38.174485572235824	SRR18218719	1	dedup
32	38.130137399508214	SRR18218719	1	dedup
37	38.038550334151594	SRR18218719	1	dedup
42	38.028931476735416	SRR18218719	1	dedup
47	38.02036083396813	SRR18218719	1	dedup
52	37.99453550791372	SRR18218719	1	dedup
57	37.999051327218	SRR18218719	1	dedup
62	37.962286248842695	SRR18218719	1	dedup
67	37.988269660927905	SRR18218719	1	dedup
72	38.004066680404065	SRR18218719	1	dedup
77	37.84041199154909	SRR18218719	1	dedup
82	38.069476417845934	SRR18218719	1	dedup
87	38.05957334385956	SRR18218719	1	dedup
92	38.035007162050654	SRR18218719	1	dedup
97	38.01712613920769	SRR18218719	1	dedup
102	38.00417850789984	SRR18218719	1	dedup
107	37.964395876019445	SRR18218719	1	dedup
112	37.904665194251734	SRR18218719	1	dedup
117	37.823361622489074	SRR18218719	1	dedup
122	37.78153922671568	SRR18218719	1	dedup
127	37.70835848786433	SRR18218719	1	dedup
132	37.651960251528934	SRR18218719	1	dedup
137	37.690451506442074	SRR18218719	1	dedup
142	37.720869608317514	SRR18218719	1	dedup
147	37.77621659172081	SRR18218719	1	dedup
150	37.090954184696116	SRR18218719	1	dedup
1	32.265012683582505	SRR18218719	2	dedup
2	31.64953884470683	SRR18218719	2	dedup
3	33.62485850393026	SRR18218719	2	dedup
4	34.232741432816546	SRR18218719	2	dedup
5	33.94238345929064	SRR18218719	2	dedup
6	35.5974516870812	SRR18218719	2	dedup
7	35.74070751329305	SRR18218719	2	dedup
8	35.778594856724936	SRR18218719	2	dedup
9	35.75702446448926	SRR18218719	2	dedup
12	35.64965449262375	SRR18218719	2	dedup
17	35.307822292466916	SRR18218719	2	dedup
22	35.43720259942427	SRR18218719	2	dedup
27	35.579151966610176	SRR18218719	2	dedup
32	35.604029329903085	SRR18218719	2	dedup
37	35.57641953025363	SRR18218719	2	dedup
42	35.61621138280575	SRR18218719	2	dedup
47	35.59459275006531	SRR18218719	2	dedup
52	35.684684309466164	SRR18218719	2	dedup
57	35.57699861946814	SRR18218719	2	dedup
62	35.52293810460241	SRR18218719	2	dedup
67	35.452501201992085	SRR18218719	2	dedup
72	35.51572185792368	SRR18218719	2	dedup
77	35.30962817098522	SRR18218719	2	dedup
82	35.5228360393215	SRR18218719	2	dedup
87	35.54573821668064	SRR18218719	2	dedup
92	35.4892266765796	SRR18218719	2	dedup
97	35.40854464326996	SRR18218719	2	dedup
102	35.419610567855656	SRR18218719	2	dedup
107	35.3574076881085	SRR18218719	2	dedup
112	35.3087799860876	SRR18218719	2	dedup
117	35.20662683108015	SRR18218719	2	dedup
122	35.0565915875104	SRR18218719	2	dedup
127	34.868915513725916	SRR18218719	2	dedup
132	34.6476220783403	SRR18218719	2	dedup
