position	pc_adapters	sample	adapter	read_pair	stage
116	0.699653361794406	SRR8663603	polya	2	raw_concat
118	0.7099608786029221	SRR8663603	polya	2	raw_concat
120	0.7197841496553334	SRR8663603	polya	2	raw_concat
122	0.7299658883453807	SRR8663603	polya	2	raw_concat
124	0.7399872599343802	SRR8663603	polya	2	raw_concat
126	0.750197298701083	SRR8663603	polya	2	raw_concat
128	0.7599199472587194	SRR8663603	polya	2	raw_concat
130	0.7701268415724605	SRR8663603	polya	2	raw_concat
132	0.7804375028339383	SRR8663603	polya	2	raw_concat
134	0.7908896644786934	SRR8663603	polya	2	raw_concat
136	0.8011374366809368	SRR8663603	polya	2	raw_concat
138	0.8112185528762091	SRR8663603	polya	2	raw_concat
1	0.3376513590294256	SRR8663603	polyg	2	raw_concat
2	0.33975814251377756	SRR8663603	polyg	2	raw_concat
3	0.3426384614267125	SRR8663603	polyg	2	raw_concat
4	0.3438962426114003	SRR8663603	polyg	2	raw_concat
5	0.3449150453709973	SRR8663603	polyg	2	raw_concat
6	0.3458835368832069	SRR8663603	polyg	2	raw_concat
7	0.3468583173013399	SRR8663603	polyg	2	raw_concat
8	0.34796516474386513	SRR8663603	polyg	2	raw_concat
9	0.34931727951740443	SRR8663603	polyg	2	raw_concat
10	0.3514334963606416	SRR8663603	polyg	2	raw_concat
12	0.35450877135720316	SRR8663603	polyg	2	raw_concat
14	0.35623507603318705	SRR8663603	polyg	2	raw_concat
16	0.3572601676987076	SRR8663603	polyg	2	raw_concat
18	0.358219225852032	SRR8663603	polyg	2	raw_concat
20	0.3591657061935095	SRR8663603	polyg	2	raw_concat
22	0.36010275317610185	SRR8663603	polyg	2	raw_concat
24	0.36081025509248876	SRR8663603	polyg	2	raw_concat
26	0.3614391456848326	SRR8663603	polyg	2	raw_concat
28	0.3621435031482577	SRR8663603	polyg	2	raw_concat
30	0.3627849715524485	SRR8663603	polyg	2	raw_concat
32	0.363451595580333	SRR8663603	polyg	2	raw_concat
34	0.364168530855605	SRR8663603	polyg	2	raw_concat
36	0.36484458824237465	SRR8663603	polyg	2	raw_concat
38	0.36569359054203887	SRR8663603	polyg	2	raw_concat
40	0.36650800385912424	SRR8663603	polyg	2	raw_concat
42	0.36722493913439624	SRR8663603	polyg	2	raw_concat
44	0.36795759667447686	SRR8663603	polyg	2	raw_concat
46	0.36888521029818405	SRR8663603	polyg	2	raw_concat
48	0.36987885743408744	SRR8663603	polyg	2	raw_concat
50	0.37102658276511497	SRR8663603	polyg	2	raw_concat
52	0.3721743080961425	SRR8663603	polyg	2	raw_concat
54	0.37374653457700224	SRR8663603	polyg	2	raw_concat
56	0.3756583619777276	SRR8663603	polyg	2	raw_concat
58	0.3784191916781172	SRR8663603	polyg	2	raw_concat
60	0.382488113810582	SRR8663603	polyg	2	raw_concat
62	0.38729912684201273	SRR8663603	polyg	2	raw_concat
64	0.393883611343853	SRR8663603	polyg	2	raw_concat
66	0.40148060969936705	SRR8663603	polyg	2	raw_concat
68	0.411083769044458	SRR8663603	polyg	2	raw_concat
70	0.4223283328355665	SRR8663603	polyg	2	raw_concat
72	0.435689113469912	SRR8663603	polyg	2	raw_concat
74	0.4559299571844996	SRR8663603	polyg	2	raw_concat
76	0.4779254056517266	SRR8663603	polyg	2	raw_concat
78	0.4920911662442723	SRR8663603	polyg	2	raw_concat
80	0.5049299676869725	SRR8663603	polyg	2	raw_concat
82	0.5181712591087727	SRR8663603	polyg	2	raw_concat
84	0.5329627658407006	SRR8663603	polyg	2	raw_concat
86	0.5482039293461545	SRR8663603	polyg	2	raw_concat
88	0.5637689715066653	SRR8663603	polyg	2	raw_concat
90	0.581531986287418	SRR8663603	polyg	2	raw_concat
92	0.6025274987128182	SRR8663603	polyg	2	raw_concat
94	0.627271199068588	SRR8663603	polyg	2	raw_concat
96	0.6560712437449756	SRR8663603	polyg	2	raw_concat
98	0.6898049351183009	SRR8663603	polyg	2	raw_concat
100	0.7280792165683491	SRR8663603	polyg	2	raw_concat
102	0.7715229786874638	SRR8663603	polyg	2	raw_concat
104	0.8189193181794598	SRR8663603	polyg	2	raw_concat
106	0.8698311560826582	SRR8663603	polyg	2	raw_concat
108	0.9241798810730156	SRR8663603	polyg	2	raw_concat
110	0.9806857007951126	SRR8663603	polyg	2	raw_concat
112	1.0361255509631868	SRR8663603	polyg	2	raw_concat
114	1.0937319292218857	SRR8663603	polyg	2	raw_concat
116	1.1529168228673674	SRR8663603	polyg	2	raw_concat
118	1.2132714530146091	SRR8663603	polyg	2	raw_concat
120	1.277103848137512	SRR8663603	polyg	2	raw_concat
122	1.3423198025635719	SRR8663603	polyg	2	raw_concat
124	1.4060704419094703	SRR8663603	polyg	2	raw_concat
126	1.4705034275480617	SRR8663603	polyg	2	raw_concat
128	1.5332792864758273	SRR8663603	polyg	2	raw_concat
130	1.5971305483165006	SRR8663603	polyg	2	raw_concat
132	1.662428258519565	SRR8663603	polyg	2	raw_concat
134	1.728012113942146	SRR8663603	polyg	2	raw_concat
136	1.7909546288768825	SRR8663603	polyg	2	raw_concat
138	1.8563152281391813	SRR8663603	polyg	2	raw_concat
1	0.003126874380356303	SRR8663604	illumina_universal_adapter	1	raw_concat
2	0.0032123081065955463	SRR8663604	illumina_universal_adapter	1	raw_concat
3	0.00337747997732475	SRR8663604	illumina_universal_adapter	1	raw_concat
4	0.003508478357558256	SRR8663604	illumina_universal_adapter	1	raw_concat
5	0.003702128137033874	SRR8663604	illumina_universal_adapter	1	raw_concat
6	0.0039014734982587753	SRR8663604	illumina_universal_adapter	1	raw_concat
7	0.004043863041990847	SRR8663604	illumina_universal_adapter	1	raw_concat
8	0.004334337711204274	SRR8663604	illumina_universal_adapter	1	raw_concat
9	0.004505205163682761	SRR8663604	illumina_universal_adapter	1	raw_concat
10	0.004795679832896188	SRR8663604	illumina_universal_adapter	1	raw_concat
12	0.005222848464092404	SRR8663604	illumina_universal_adapter	1	raw_concat
14	0.005943339555376689	SRR8663604	illumina_universal_adapter	1	raw_concat
16	0.007802946996517551	SRR8663604	illumina_universal_adapter	1	raw_concat
18	0.010135287722848892	SRR8663604	illumina_universal_adapter	1	raw_concat
20	0.012029068654485449	SRR8663604	illumina_universal_adapter	1	raw_concat
22	0.014757252312391951	SRR8663604	illumina_universal_adapter	1	raw_concat
24	0.02022216300082888	SRR8663604	illumina_universal_adapter	1	raw_concat
26	0.029611329514521712	SRR8663604	illumina_universal_adapter	1	raw_concat
28	0.04453375369764287	SRR8663604	illumina_universal_adapter	1	raw_concat
30	0.06537673510914357	SRR8663604	illumina_universal_adapter	1	raw_concat
32	0.09340469289736464	SRR8663604	illumina_universal_adapter	1	raw_concat
34	0.13068512323729575	SRR8663604	illumina_universal_adapter	1	raw_concat
36	0.18107963055495072	SRR8663604	illumina_universal_adapter	1	raw_concat
38	0.2472736816451164	SRR8663604	illumina_universal_adapter	1	raw_concat
40	0.3267669161198576	SRR8663604	illumina_universal_adapter	1	raw_concat
42	0.4153303645303318	SRR8663604	illumina_universal_adapter	1	raw_concat
44	0.5191864499376305	SRR8663604	illumina_universal_adapter	1	raw_concat
46	0.6435010649883535	SRR8663604	illumina_universal_adapter	1	raw_concat
48	0.7916516896598251	SRR8663604	illumina_universal_adapter	1	raw_concat
50	0.9644328576060707	SRR8663604	illumina_universal_adapter	1	raw_concat
52	1.14492869103172	SRR8663604	illumina_universal_adapter	1	raw_concat
54	1.3401504510701399	SRR8663604	illumina_universal_adapter	1	raw_concat
56	1.5551757488508167	SRR8663604	illumina_universal_adapter	1	raw_concat
58	1.8015580719521704	SRR8663604	illumina_universal_adapter	1	raw_concat
60	2.0804849491689263	SRR8663604	illumina_universal_adapter	1	raw_concat
62	2.367063840465844	SRR8663604	illumina_universal_adapter	1	raw_concat
64	2.6682518989496717	SRR8663604	illumina_universal_adapter	1	raw_concat
66	2.9947340359820656	SRR8663604	illumina_universal_adapter	1	raw_concat
68	3.3581947375216785	SRR8663604	illumina_universal_adapter	1	raw_concat
70	3.7736646438048673	SRR8663604	illumina_universal_adapter	1	raw_concat
72	4.190259427483539	SRR8663604	illumina_universal_adapter	1	raw_concat
74	4.617148975174041	SRR8663604	illumina_universal_adapter	1	raw_concat
76	5.072997708268771	SRR8663604	illumina_universal_adapter	1	raw_concat
78	5.573365956106771	SRR8663604	illumina_universal_adapter	1	raw_concat
80	6.137903475723067	SRR8663604	illumina_universal_adapter	1	raw_concat
82	6.701939784145425	SRR8663604	illumina_universal_adapter	1	raw_concat
84	7.2545051909247285	SRR8663604	illumina_universal_adapter	1	raw_concat
86	7.8266377688036926	SRR8663604	illumina_universal_adapter	1	raw_concat
88	8.436939287775477	SRR8663604	illumina_universal_adapter	1	raw_concat
90	9.103655543973908	SRR8663604	illumina_universal_adapter	1	raw_concat
92	9.789611475321415	SRR8663604	illumina_universal_adapter	1	raw_concat
94	10.456108451622498	SRR8663604	illumina_universal_adapter	1	raw_concat
96	11.131843661520918	SRR8663604	illumina_universal_adapter	1	raw_concat
98	11.834313932150472	SRR8663604	illumina_universal_adapter	1	raw_concat
100	12.573122014340449	SRR8663604	illumina_universal_adapter	1	raw_concat
102	13.311428885336491	SRR8663604	illumina_universal_adapter	1	raw_concat
104	14.028459910708087	SRR8663604	illumina_universal_adapter	1	raw_concat
106	14.739615943505298	SRR8663604	illumina_universal_adapter	1	raw_concat
108	15.459409326025295	SRR8663604	illumina_universal_adapter	1	raw_concat
110	16.20720503621564	SRR8663604	illumina_universal_adapter	1	raw_concat
112	16.962353742444314	SRR8663604	illumina_universal_adapter	1	raw_concat
114	17.684573442789507	SRR8663604	illumina_universal_adapter	1	raw_concat
116	18.385241061795412	SRR8663604	illumina_universal_adapter	1	raw_concat
118	19.09024301851252	SRR8663604	illumina_universal_adapter	1	raw_concat
120	19.80487905175854	SRR8663604	illumina_universal_adapter	1	raw_concat
122	20.525367295251954	SRR8663604	illumina_universal_adapter	1	raw_concat
124	21.222423915428813	SRR8663604	illumina_universal_adapter	1	raw_concat
126	21.885127634284874	SRR8663604	illumina_universal_adapter	1	raw_concat
128	22.53249030369924	SRR8663604	illumina_universal_adapter	1	raw_concat
130	23.177728521121125	SRR8663604	illumina_universal_adapter	1	raw_concat
132	23.81753030576332	SRR8663604	illumina_universal_adapter	1	raw_concat
134	24.454438734876877	SRR8663604	illumina_universal_adapter	1	raw_concat
136	25.06522437829735	SRR8663604	illumina_universal_adapter	1	raw_concat
138	25.653438431245412	SRR8663604	illumina_universal_adapter	1	raw_concat
1	0.0031667434526012833	SRR8663604	polya	1	raw_concat
2	0.011539248624047121	SRR8663604	polya	1	raw_concat
3	0.017941082510241083	SRR8663604	polya	1	raw_concat
4	0.02644458606192043	SRR8663604	polya	1	raw_concat
5	0.034162099332198735	SRR8663604	polya	1	raw_concat
6	0.04232956356067039	SRR8663604	polya	1	raw_concat
7	0.04926678213129694	SRR8663604	polya	1	raw_concat
8	0.05737159496052648	SRR8663604	polya	1	raw_concat
9	0.06414364166042383	SRR8663604	polya	1	raw_concat
10	0.07575123726546235	SRR8663604	polya	1	raw_concat
12	0.0928579170494335	SRR8663604	polya	1	raw_concat
14	0.10965133983719408	SRR8663604	polya	1	raw_concat
16	0.12449117808495064	SRR8663604	polya	1	raw_concat
18	0.1391601488802287	SRR8663604	polya	1	raw_concat
20	0.1538234240937575	SRR8663604	polya	1	raw_concat
22	0.1692726895886873	SRR8663604	polya	1	raw_concat
24	0.18303321509495474	SRR8663604	polya	1	raw_concat
26	0.1964719402323877	SRR8663604	polya	1	raw_concat
28	0.20901076345343397	SRR8663604	polya	1	raw_concat
30	0.22266022511559042	SRR8663604	polya	1	raw_concat
32	0.23593947396404347	SRR8663604	polya	1	raw_concat
34	0.24787741331054036	SRR8663604	polya	1	raw_concat
36	0.2604902790943273	SRR8663604	polya	1	raw_concat
38	0.2731430139503592	SRR8663604	polya	1	raw_concat
40	0.2856732937987816	SRR8663604	polya	1	raw_concat
42	0.29882154426700114	SRR8663604	polya	1	raw_concat
44	0.3119954248530924	SRR8663604	polya	1	raw_concat
46	0.32464531191824975	SRR8663604	polya	1	raw_concat
48	0.335896933663958	SRR8663604	polya	1	raw_concat
50	0.34849840828424644	SRR8663604	polya	1	raw_concat
52	0.3625009960148584	SRR8663604	polya	1	raw_concat
54	0.37538155414086166	SRR8663604	polya	1	raw_concat
56	0.38823078656724386	SRR8663604	polya	1	raw_concat
58	0.39986116449927944	SRR8663604	polya	1	raw_concat
60	0.41265059331729415	SRR8663604	polya	1	raw_concat
62	0.4253745229451922	SRR8663604	polya	1	raw_concat
64	0.43886166052749404	SRR8663604	polya	1	raw_concat
66	0.4519671941325939	SRR8663604	polya	1	raw_concat
68	0.4642383250114239	SRR8663604	polya	1	raw_concat
70	0.4765037603085046	SRR8663604	polya	1	raw_concat
72	0.4885499157082379	SRR8663604	polya	1	raw_concat
74	0.5004764638912362	SRR8663604	polya	1	raw_concat
76	0.5122349924126308	SRR8663604	polya	1	raw_concat
78	0.5234609840404674	SRR8663604	polya	1	raw_concat
80	0.5344762391435804	SRR8663604	polya	1	raw_concat
82	0.5460724435851204	SRR8663604	polya	1	raw_concat
84	0.557298435212957	SRR8663604	polya	1	raw_concat
86	0.5686013171944089	SRR8663604	polya	1	raw_concat
88	0.5788391253887448	SRR8663604	polya	1	raw_concat
90	0.5895240367503995	SRR8663604	polya	1	raw_concat
92	0.6006275733706266	SRR8663604	polya	1	raw_concat
94	0.612457296663887	SRR8663604	polya	1	raw_concat
96	0.6231963160521599	SRR8663604	polya	1	raw_concat
98	0.6336590997255926	SRR8663604	polya	1	raw_concat
100	0.6440250585092875	SRR8663604	polya	1	raw_concat
102	0.653963848661786	SRR8663604	polya	1	raw_concat
104	0.6642614604644894	SRR8663604	polya	1	raw_concat
106	0.6751343260238705	SRR8663604	polya	1	raw_concat
108	0.685844867503397	SRR8663604	polya	1	raw_concat
110	0.6961424793061004	SRR8663604	polya	1	raw_concat
112	0.7072118424358318	SRR8663604	polya	1	raw_concat
114	0.7180960991587113	SRR8663604	polya	1	raw_concat
116	0.7292195703150608	SRR8663604	polya	1	raw_concat
118	0.739884547140593	SRR8663604	polya	1	raw_concat
120	0.7506007842018687	SRR8663604	polya	1	raw_concat
122	0.7616729951224747	SRR8663604	polya	1	raw_concat
124	0.7725657952179781	SRR8663604	polya	1	raw_concat
126	0.7832592499522568	SRR8663604	polya	1	raw_concat
128	0.794097942021142	SRR8663604	polya	1	raw_concat
130	0.80404242775539	SRR8663604	polya	1	raw_concat
132	0.8141919544326122	SRR8663604	polya	1	raw_concat
134	0.8241990915661022	SRR8663604	polya	1	raw_concat
136	0.8341578162547233	SRR8663604	polya	1	raw_concat
138	0.8432792904261999	SRR8663604	polya	1	raw_concat
1	0.006333486905202567	SRR8663604	polyg	1	raw_concat
2	0.008321244935702294	SRR8663604	polyg	1	raw_concat
3	0.008924976601126278	SRR8663604	polyg	1	raw_concat
4	0.009625533156288073	SRR8663604	polyg	1	raw_concat
5	0.015059118145103944	SRR8663604	polyg	1	raw_concat
6	0.024063832890720182	SRR8663604	polyg	1	raw_concat
7	0.02431443848768863	SRR8663604	polyg	1	raw_concat
8	0.02459352199340349	SRR8663604	polyg	1	raw_concat
9	0.024815649681625522	SRR8663604	polyg	1	raw_concat
10	0.025168775750081064	SRR8663604	polyg	1	raw_concat
12	0.02565859578051939	SRR8663604	polyg	1	raw_concat
14	0.026188284883202698	SRR8663604	polyg	1	raw_concat
16	0.026760690849005626	SRR8663604	polyg	1	raw_concat
18	0.027270445415566447	SRR8663604	polyg	1	raw_concat
20	0.027783047773001907	SRR8663604	polyg	1	raw_concat
22	0.028332671411807703	SRR8663604	polyg	1	raw_concat
24	0.02892216412285848	SRR8663604	polyg	1	raw_concat
26	0.029673980913763824	SRR8663604	polyg	1	raw_concat
28	0.030465666776914143	SRR8663604	polyg	1	raw_concat
30	0.031220331358694127	SRR8663604	polyg	1	raw_concat
32	0.03210599432070761	SRR8663604	polyg	1	raw_concat
34	0.033074243218085705	SRR8663604	polyg	1	raw_concat
36	0.034173490495697303	SRR8663604	polyg	1	raw_concat
38	0.03526134660981033	SRR8663604	polyg	1	raw_concat
40	0.03644887540453581	SRR8663604	polyg	1	raw_concat
42	0.037718990134625895	SRR8663604	polyg	1	raw_concat
44	0.0390659952183313	SRR8663604	polyg	1	raw_concat
46	0.04045286937428168	SRR8663604	polyg	1	raw_concat
48	0.041814113412360285	SRR8663604	polyg	1	raw_concat
50	0.04322946547705708	SRR8663604	polyg	1	raw_concat
52	0.04472740347711848	SRR8663604	polyg	1	raw_concat
54	0.04637912218441052	SRR8663604	polyg	1	raw_concat
56	0.047848582275725506	SRR8663604	polyg	1	raw_concat
58	0.04950030098301754	SRR8663604	polyg	1	raw_concat
60	0.051260235743545955	SRR8663604	polyg	1	raw_concat
62	0.052985997013578666	SRR8663604	polyg	1	raw_concat
64	0.05459215106687644	SRR8663604	polyg	1	raw_concat
66	0.056426128390145526	SRR8663604	polyg	1	raw_concat
68	0.05817751977805001	SRR8663604	polyg	1	raw_concat
70	0.05998586698344733	SRR8663604	polyg	1	raw_concat
72	0.06454518017374827	SRR8663604	polyg	1	raw_concat
74	0.08124462586264569	SRR8663604	polyg	1	raw_concat
76	0.28278563385189515	SRR8663604	polyg	1	raw_concat
78	0.3042608248375663	SRR8663604	polyg	1	raw_concat
80	0.30955202028265005	SRR8663604	polyg	1	raw_concat
82	0.3136158178607634	SRR8663604	polyg	1	raw_concat
84	0.3174859656594011	SRR8663604	polyg	1	raw_concat
86	0.32153552428314125	SRR8663604	polyg	1	raw_concat
88	0.3253116949829158	SRR8663604	polyg	1	raw_concat
90	0.32873189182336016	SRR8663604	polyg	1	raw_concat
92	0.3332086190782966	SRR8663604	polyg	1	raw_concat
94	0.3386906165119813	SRR8663604	polyg	1	raw_concat
96	0.3444887187327513	SRR8663604	polyg	1	raw_concat
98	0.35095889959993665	SRR8663604	polyg	1	raw_concat
100	0.36039363076762376	SRR8663604	polyg	1	raw_concat
102	0.37392063742217063	SRR8663604	polyg	1	raw_concat
104	0.39403173657888846	SRR8663604	polyg	1	raw_concat
106	0.4210971410514807	SRR8663604	polyg	1	raw_concat
108	0.45511400304907274	SRR8663604	polyg	1	raw_concat
110	0.49876494157557677	SRR8663604	polyg	1	raw_concat
112	0.5551768310113491	SRR8663604	polyg	1	raw_concat
114	0.6278068894782044	SRR8663604	polyg	1	raw_concat
116	0.7166978338392624	SRR8663604	polyg	1	raw_concat
118	0.8151886812387367	SRR8663604	polyg	1	raw_concat
120	0.9298037205704308	SRR8663604	polyg	1	raw_concat
122	1.065535129237591	SRR8663604	polyg	1	raw_concat
124	1.2266859192518011	SRR8663604	polyg	1	raw_concat
126	1.4124530135864115	SRR8663604	polyg	1	raw_concat
128	1.6109184074310483	SRR8663604	polyg	1	raw_concat
130	1.826387960588169	SRR8663604	polyg	1	raw_concat
132	2.0629311662176364	SRR8663604	polyg	1	raw_concat
134	2.3339411848028893	SRR8663604	polyg	1	raw_concat
136	2.6388598493324977	SRR8663604	polyg	1	raw_concat
138	2.9580886630071794	SRR8663604	polyg	1	raw_concat
1	0.0030983964716098885	SRR8663604	illumina_universal_adapter	2	raw_concat
2	0.003183830197849132	SRR8663604	illumina_universal_adapter	2	raw_concat
3	0.0033433064868290526	SRR8663604	illumina_universal_adapter	2	raw_concat
4	0.003468609285313276	SRR8663604	illumina_universal_adapter	2	raw_concat
5	0.0036793458100367426	SRR8663604	illumina_universal_adapter	2	raw_concat
6	0.0038843867530109267	SRR8663604	illumina_universal_adapter	2	raw_concat
7	0.004026776296742998	SRR8663604	illumina_universal_adapter	2	raw_concat
8	0.004317250965956426	SRR8663604	illumina_universal_adapter	2	raw_concat
9	0.004499509581933478	SRR8663604	illumina_universal_adapter	2	raw_concat
10	0.004801375414645471	SRR8663604	illumina_universal_adapter	2	raw_concat
12	0.005220000673217763	SRR8663604	illumina_universal_adapter	2	raw_concat
14	0.005934796182752764	SRR8663604	illumina_universal_adapter	2	raw_concat
16	0.007817185950890758	SRR8663604	illumina_universal_adapter	2	raw_concat
18	0.010123896559350325	SRR8663604	illumina_universal_adapter	2	raw_concat
20	0.012037612027109375	SRR8663604	illumina_universal_adapter	2	raw_concat
22	0.014868316156502968	SRR8663604	illumina_universal_adapter	2	raw_concat
24	0.020333226844939892	SRR8663604	illumina_universal_adapter	2	raw_concat
26	0.029907499765484423	SRR8663604	illumina_universal_adapter	2	raw_concat
28	0.04515741989918934	SRR8663604	illumina_universal_adapter	2	raw_concat
30	0.06638200528789201	SRR8663604	illumina_universal_adapter	2	raw_concat
32	0.09506210718640598	SRR8663604	illumina_universal_adapter	2	raw_concat
34	0.13302031175450174	SRR8663604	illumina_universal_adapter	2	raw_concat
36	0.1841694836539367	SRR8663604	illumina_universal_adapter	2	raw_concat
38	0.25136026155022684	SRR8663604	illumina_universal_adapter	2	raw_concat
40	0.3323514340250294	SRR8663604	illumina_universal_adapter	2	raw_concat
42	0.42222201844696405	SRR8663604	illumina_universal_adapter	2	raw_concat
44	0.5273510663752276	SRR8663604	illumina_universal_adapter	2	raw_concat
46	0.6536392005020769	SRR8663604	illumina_universal_adapter	2	raw_concat
48	0.8036152591241938	SRR8663604	illumina_universal_adapter	2	raw_concat
50	0.9783272292834462	SRR8663604	illumina_universal_adapter	2	raw_concat
52	1.1603978910627721	SRR8663604	illumina_universal_adapter	2	raw_concat
54	1.3578637103104099	SRR8663604	illumina_universal_adapter	2	raw_concat
56	1.575489041159634	SRR8663604	illumina_universal_adapter	2	raw_concat
58	1.8249327394512274	SRR8663604	illumina_universal_adapter	2	raw_concat
60	2.1064169328734113	SRR8663604	illumina_universal_adapter	2	raw_concat
62	2.395832223881472	SRR8663604	illumina_universal_adapter	2	raw_concat
64	2.700355045479505	SRR8663604	illumina_universal_adapter	2	raw_concat
66	3.0312455627858435	SRR8663604	illumina_universal_adapter	2	raw_concat
68	3.3997183762648246	SRR8663604	illumina_universal_adapter	2	raw_concat
70	3.820391196475984	SRR8663604	illumina_universal_adapter	2	raw_concat
72	4.241562380090206	SRR8663604	illumina_universal_adapter	2	raw_concat
74	4.672800504446284	SRR8663604	illumina_universal_adapter	2	raw_concat
76	5.133422135046914	SRR8663604	illumina_universal_adapter	2	raw_concat
78	5.640778861691284	SRR8663604	illumina_universal_adapter	2	raw_concat
80	6.213515171235672	SRR8663604	illumina_universal_adapter	2	raw_concat
82	6.786445130559535	SRR8663604	illumina_universal_adapter	2	raw_concat
84	7.345309850753545	SRR8663604	illumina_universal_adapter	2	raw_concat
86	7.923106684682172	SRR8663604	illumina_universal_adapter	2	raw_concat
88	8.541305127749336	SRR8663604	illumina_universal_adapter	2	raw_concat
90	9.216781188678162	SRR8663604	illumina_universal_adapter	2	raw_concat
92	9.91046602445945	SRR8663604	illumina_universal_adapter	2	raw_concat
94	10.583256618593488	SRR8663604	illumina_universal_adapter	2	raw_concat
96	11.265191469226004	SRR8663604	illumina_universal_adapter	2	raw_concat
98	11.97556720732356	SRR8663604	illumina_universal_adapter	2	raw_concat
100	12.725877516856215	SRR8663604	illumina_universal_adapter	2	raw_concat
102	13.47644412756759	SRR8663604	illumina_universal_adapter	2	raw_concat
104	14.204618558631658	SRR8663604	illumina_universal_adapter	2	raw_concat
106	14.925377342258159	SRR8663604	illumina_universal_adapter	2	raw_concat
108	15.654642477227213	SRR8663604	illumina_universal_adapter	2	raw_concat
110	16.41062843397303	SRR8663604	illumina_universal_adapter	2	raw_concat
112	17.173716781160202	SRR8663604	illumina_universal_adapter	2	raw_concat
114	17.901105221942867	SRR8663604	illumina_universal_adapter	2	raw_concat
116	18.605398078732193	SRR8663604	illumina_universal_adapter	2	raw_concat
118	19.3110066149056	SRR8663604	illumina_universal_adapter	2	raw_concat
120	20.023552369649636	SRR8663604	illumina_universal_adapter	2	raw_concat
122	20.736972396192186	SRR8663604	illumina_universal_adapter	2	raw_concat
124	21.424158573197538	SRR8663604	illumina_universal_adapter	2	raw_concat
126	22.074235187315438	SRR8663604	illumina_universal_adapter	2	raw_concat
128	22.707330424447854	SRR8663604	illumina_universal_adapter	2	raw_concat
130	23.335006315545822	SRR8663604	illumina_universal_adapter	2	raw_concat
132	23.95949552865507	SRR8663604	illumina_universal_adapter	2	raw_concat
134	24.578608112592995	SRR8663604	illumina_universal_adapter	2	raw_concat
136	25.170492967978472	SRR8663604	illumina_universal_adapter	2	raw_concat
138	25.73818583988387	SRR8663604	illumina_universal_adapter	2	raw_concat
1	0.003366088813826184	SRR8663604	polya	2	raw_concat
2	0.015600198411285819	SRR8663604	polya	2	raw_concat
3	0.024166353362207276	SRR8663604	polya	2	raw_concat
4	0.03404818769721308	SRR8663604	polya	2	raw_concat
5	0.04321237873180924	SRR8663604	polya	2	raw_concat
6	0.05225696254967046	SRR8663604	polya	2	raw_concat
7	0.06030481956140717	SRR8663604	polya	2	raw_concat
8	0.06922410058078417	SRR8663604	polya	2	raw_concat
9	0.07688465803356964	SRR8663604	polya	2	raw_concat
10	0.08961997882496617	SRR8663604	polya	2	raw_concat
12	0.10765219064319578	SRR8663604	polya	2	raw_concat
14	0.1260147462028838	SRR8663604	polya	2	raw_concat
16	0.14191396265600698	SRR8663604	polya	2	raw_concat
18	0.15873586335251394	SRR8663604	polya	2	raw_concat
20	0.17524450705281042	SRR8663604	polya	2	raw_concat
22	0.19287233256684094	SRR8663604	polya	2	raw_concat
24	0.21015557538503982	SRR8663604	polya	2	raw_concat
26	0.2271882126062703	SRR8663604	polya	2	raw_concat
28	0.24242389378560203	SRR8663604	polya	2	raw_concat
30	0.2595675948509435	SRR8663604	polya	2	raw_concat
32	0.2760933252964878	SRR8663604	polya	2	raw_concat
34	0.29111257436934673	SRR8663604	polya	2	raw_concat
36	0.3066529691722651	SRR8663604	polya	2	raw_concat
38	0.322022496522705	SRR8663604	polya	2	raw_concat
40	0.33725248212028736	SRR8663604	polya	2	raw_concat
42	0.3527700945962086	SRR8663604	polya	2	raw_concat
44	0.3690907840987787	SRR8663604	polya	2	raw_concat
46	0.3843492476051076	SRR8663604	polya	2	raw_concat
48	0.3980755996208793	SRR8663604	polya	2	raw_concat
50	0.41349923499793734	SRR8663604	polya	2	raw_concat
52	0.4301474204510912	SRR8663604	polya	2	raw_concat
54	0.4478265062008653	SRR8663604	polya	2	raw_concat
56	0.4652492907719217	SRR8663604	polya	2	raw_concat
58	0.4809804875634409	SRR8663604	polya	2	raw_concat
60	0.4971787220584014	SRR8663604	polya	2	raw_concat
62	0.5153476278386139	SRR8663604	polya	2	raw_concat
64	0.5315344711700758	SRR8663604	polya	2	raw_concat
66	0.5491993179654766	SRR8663604	polya	2	raw_concat
68	0.5699511700689889	SRR8663604	polya	2	raw_concat
70	0.6085529753747536	SRR8663604	polya	2	raw_concat
72	0.6484220476197338	SRR8663604	polya	2	raw_concat
74	0.6677556998676746	SRR8663604	polya	2	raw_concat
76	0.683438484214325	SRR8663604	polya	2	raw_concat
78	0.6972246398384642	SRR8663604	polya	2	raw_concat
80	0.7110905336070934	SRR8663604	polya	2	raw_concat
82	0.7257224831210011	SRR8663604	polya	2	raw_concat
84	0.7392210118668014	SRR8663604	polya	2	raw_concat
86	0.7533232722780259	SRR8663604	polya	2	raw_concat
88	0.7655402951302377	SRR8663604	polya	2	raw_concat
90	0.7790473672486621	SRR8663604	polya	2	raw_concat
92	0.7934059288386043	SRR8663604	polya	2	raw_concat
94	0.8087327393259245	SRR8663604	polya	2	raw_concat
96	0.8232479294139718	SRR8663604	polya	2	raw_concat
98	0.8372163436540881	SRR8663604	polya	2	raw_concat
100	0.8508088494987518	SRR8663604	polya	2	raw_concat
102	0.8638916007768546	SRR8663604	polya	2	raw_concat
104	0.8781504896861843	SRR8663604	polya	2	raw_concat
