mean_phred_score	n_sequences	sample	read_pair	stage
27	343471	SRR8663617	1	dedup
28	784281	SRR8663617	1	dedup
29	1442999	SRR8663617	1	dedup
30	2283507	SRR8663617	1	dedup
31	3269055	SRR8663617	1	dedup
32	4414527	SRR8663617	1	dedup
33	5684221	SRR8663617	1	dedup
34	6495292	SRR8663617	1	dedup
35	3986394	SRR8663617	1	dedup
36	3470	SRR8663617	1	dedup
25	96618	SRR8663617	2	dedup
26	333152	SRR8663617	2	dedup
27	706829	SRR8663617	2	dedup
28	1257841	SRR8663617	2	dedup
29	1970330	SRR8663617	2	dedup
30	2820448	SRR8663617	2	dedup
31	3813508	SRR8663617	2	dedup
32	4908735	SRR8663617	2	dedup
33	5694595	SRR8663617	2	dedup
34	5055940	SRR8663617	2	dedup
35	2179385	SRR8663617	2	dedup
36	3828	SRR8663617	2	dedup
25	22826	SRR8663618	1	dedup
26	127178	SRR8663618	1	dedup
27	386480	SRR8663618	1	dedup
28	880254	SRR8663618	1	dedup
29	1614227	SRR8663618	1	dedup
30	2533256	SRR8663618	1	dedup
31	3570345	SRR8663618	1	dedup
32	4679282	SRR8663618	1	dedup
33	5568833	SRR8663618	1	dedup
34	5239441	SRR8663618	1	dedup
35	2147566	SRR8663618	1	dedup
36	2368	SRR8663618	1	dedup
25	110789	SRR8663618	2	dedup
26	395487	SRR8663618	2	dedup
27	837476	SRR8663618	2	dedup
28	1475657	SRR8663618	2	dedup
29	2282796	SRR8663618	2	dedup
30	3214913	SRR8663618	2	dedup
31	4212832	SRR8663618	2	dedup
32	5054946	SRR8663618	2	dedup
33	5052853	SRR8663618	2	dedup
34	3286167	SRR8663618	2	dedup
35	845188	SRR8663618	2	dedup
36	2952	SRR8663618	2	dedup
25	7608	SRR8663619	1	dedup
26	44388	SRR8663619	1	dedup
27	135057	SRR8663619	1	dedup
28	308276	SRR8663619	1	dedup
29	565028	SRR8663619	1	dedup
30	884538	SRR8663619	1	dedup
31	1246772	SRR8663619	1	dedup
32	1630779	SRR8663619	1	dedup
33	1928907	SRR8663619	1	dedup
34	1764846	SRR8663619	1	dedup
35	652283	SRR8663619	1	dedup
36	840	SRR8663619	1	dedup
25	36590	SRR8663619	2	dedup
26	131881	SRR8663619	2	dedup
27	279147	SRR8663619	2	dedup
28	491924	SRR8663619	2	dedup
29	762016	SRR8663619	2	dedup
30	1077428	SRR8663619	2	dedup
31	1413043	SRR8663619	2	dedup
32	1724698	SRR8663619	2	dedup
33	1768028	SRR8663619	2	dedup
34	1173133	SRR8663619	2	dedup
35	310328	SRR8663619	2	dedup
36	1106	SRR8663619	2	dedup
25	10842	SRR8663620	1	dedup
26	56525	SRR8663620	1	dedup
27	167030	SRR8663620	1	dedup
28	373003	SRR8663620	1	dedup
29	666549	SRR8663620	1	dedup
30	1013163	SRR8663620	1	dedup
31	1370836	SRR8663620	1	dedup
32	1715853	SRR8663620	1	dedup
33	1981555	SRR8663620	1	dedup
34	1821979	SRR8663620	1	dedup
35	637751	SRR8663620	1	dedup
36	486	SRR8663620	1	dedup
25	63676	SRR8663620	2	dedup
26	194358	SRR8663620	2	dedup
27	382875	SRR8663620	2	dedup
28	633399	SRR8663620	2	dedup
29	920597	SRR8663620	2	dedup
30	1220475	SRR8663620	2	dedup
31	1514062	SRR8663620	2	dedup
32	1751581	SRR8663620	2	dedup
33	1743944	SRR8663620	2	dedup
34	1128447	SRR8663620	2	dedup
35	261352	SRR8663620	2	dedup
36	806	SRR8663620	2	dedup
25	9051	SRR8663621	1	dedup
26	45792	SRR8663621	1	dedup
27	136562	SRR8663621	1	dedup
28	305476	SRR8663621	1	dedup
29	546306	SRR8663621	1	dedup
30	830231	SRR8663621	1	dedup
31	1125682	SRR8663621	1	dedup
32	1402236	SRR8663621	1	dedup
33	1589597	SRR8663621	1	dedup
34	1410383	SRR8663621	1	dedup
35	465292	SRR8663621	1	dedup
36	432	SRR8663621	1	dedup
25	49167	SRR8663621	2	dedup
26	153589	SRR8663621	2	dedup
27	306212	SRR8663621	2	dedup
28	512284	SRR8663621	2	dedup
29	753123	SRR8663621	2	dedup
30	1007406	SRR8663621	2	dedup
31	1250141	SRR8663621	2	dedup
32	1432690	SRR8663621	2	dedup
33	1381109	SRR8663621	2	dedup
34	839410	SRR8663621	2	dedup
35	181141	SRR8663621	2	dedup
36	768	SRR8663621	2	dedup
25	8027	SRR8663622	1	dedup
26	41630	SRR8663622	1	dedup
27	122114	SRR8663622	1	dedup
28	272014	SRR8663622	1	dedup
29	485425	SRR8663622	1	dedup
30	737753	SRR8663622	1	dedup
31	1005294	SRR8663622	1	dedup
32	1274447	SRR8663622	1	dedup
33	1483704	SRR8663622	1	dedup
34	1376732	SRR8663622	1	dedup
35	481428	SRR8663622	1	dedup
36	438	SRR8663622	1	dedup
25	43080	SRR8663622	2	dedup
26	133605	SRR8663622	2	dedup
27	268082	SRR8663622	2	dedup
28	450626	SRR8663622	2	dedup
29	667050	SRR8663622	2	dedup
30	900378	SRR8663622	2	dedup
31	1131882	SRR8663622	2	dedup
32	1325823	SRR8663622	2	dedup
33	1328854	SRR8663622	2	dedup
34	851699	SRR8663622	2	dedup
35	187159	SRR8663622	2	dedup
36	768	SRR8663622	2	dedup
