position	pc_adapters	sample	adapter	read_pair	stage
87	0.4007082438100559	SRR5853123	polya	1	raw_concat
92	0.47642131468784277	SRR5853123	polya	1	raw_concat
97	0.6896750048270677	SRR5853123	polya	1	raw_concat
102	0.8318989068232143	SRR5853123	polya	1	raw_concat
107	0.9037503235162415	SRR5853123	polya	1	raw_concat
112	0.9323840784819591	SRR5853123	polya	1	raw_concat
117	0.9610178334476766	SRR5853123	polya	1	raw_concat
122	1.0132734092244235	SRR5853123	polya	1	raw_concat
127	1.0764155632879933	SRR5853123	polya	1	raw_concat
132	1.1321219789745256	SRR5853123	polya	1	raw_concat
137	1.170779602249619	SRR5853123	polya	1	raw_concat
142	1.1953052144655925	SRR5853123	polya	1	raw_concat
147	1.2312514635258545	SRR5853123	polya	1	raw_concat
152	1.2871222049223765	SRR5853123	polya	1	raw_concat
157	1.3765153911568118	SRR5853123	polya	1	raw_concat
162	1.4981985794042372	SRR5853123	polya	1	raw_concat
167	1.6546777367419963	SRR5853123	polya	1	raw_concat
172	1.8531421129821417	SRR5853123	polya	1	raw_concat
177	2.131633109987306	SRR5853123	polya	1	raw_concat
182	2.5512388104461854	SRR5853123	polya	1	raw_concat
187	3.163762894433056	SRR5853123	polya	1	raw_concat
192	4.049190901285438	SRR5853123	polya	1	raw_concat
197	5.266926575164634	SRR5853123	polya	1	raw_concat
202	6.852012373725962	SRR5853123	polya	1	raw_concat
207	8.925350938094397	SRR5853123	polya	1	raw_concat
212	11.402026957632724	SRR5853123	polya	1	raw_concat
217	14.276864172476266	SRR5853123	polya	1	raw_concat
222	17.527514286066413	SRR5853123	polya	1	raw_concat
227	20.996388942522977	SRR5853123	polya	1	raw_concat
232	24.573020183305328	SRR5853123	polya	1	raw_concat
237	28.217641186595948	SRR5853123	polya	1	raw_concat
240	30.49659229558909	SRR5853123	polya	1	raw_concat
1	0.6281350264358986	SRR5853123	illumina_universal_adapter	2	raw_concat
2	0.6301890978107707	SRR5853123	illumina_universal_adapter	2	raw_concat
3	0.6308053192232324	SRR5853123	illumina_universal_adapter	2	raw_concat
4	0.6312161334982068	SRR5853123	illumina_universal_adapter	2	raw_concat
5	0.6318323549106685	SRR5853123	illumina_universal_adapter	2	raw_concat
6	0.633270204873079	SRR5853123	illumina_universal_adapter	2	raw_concat
7	0.6375837547603104	SRR5853123	illumina_universal_adapter	2	raw_concat
8	0.6435405617474396	SRR5853123	illumina_universal_adapter	2	raw_concat
9	0.6552487685842108	SRR5853123	illumina_universal_adapter	2	raw_concat
