mean_phred_score	n_sequences	sample	read_pair	stage
16	1208	SRR5853130	2	raw_concat
17	4423	SRR5853130	2	raw_concat
18	5930	SRR5853130	2	raw_concat
19	5516	SRR5853130	2	raw_concat
20	5848	SRR5853130	2	raw_concat
21	6799	SRR5853130	2	raw_concat
22	8492	SRR5853130	2	raw_concat
23	8594	SRR5853130	2	raw_concat
24	10012	SRR5853130	2	raw_concat
25	11200	SRR5853130	2	raw_concat
26	13203	SRR5853130	2	raw_concat
27	16546	SRR5853130	2	raw_concat
28	21366	SRR5853130	2	raw_concat
29	27854	SRR5853130	2	raw_concat
30	38442	SRR5853130	2	raw_concat
31	52240	SRR5853130	2	raw_concat
32	66891	SRR5853130	2	raw_concat
33	77865	SRR5853130	2	raw_concat
34	82321	SRR5853130	2	raw_concat
35	81819	SRR5853130	2	raw_concat
36	78721	SRR5853130	2	raw_concat
37	74040	SRR5853130	2	raw_concat
38	27446	SRR5853130	2	raw_concat
16	1	SRR5853131	1	raw_concat
17	10	SRR5853131	1	raw_concat
18	83	SRR5853131	1	raw_concat
19	194	SRR5853131	1	raw_concat
20	357	SRR5853131	1	raw_concat
21	640	SRR5853131	1	raw_concat
22	1335	SRR5853131	1	raw_concat
23	2181	SRR5853131	1	raw_concat
24	2719	SRR5853131	1	raw_concat
25	3895	SRR5853131	1	raw_concat
26	3985	SRR5853131	1	raw_concat
27	4783	SRR5853131	1	raw_concat
28	5895	SRR5853131	1	raw_concat
29	7445	SRR5853131	1	raw_concat
30	10357	SRR5853131	1	raw_concat
31	14782	SRR5853131	1	raw_concat
32	22760	SRR5853131	1	raw_concat
33	34800	SRR5853131	1	raw_concat
34	47073	SRR5853131	1	raw_concat
35	56013	SRR5853131	1	raw_concat
36	60517	SRR5853131	1	raw_concat
37	88385	SRR5853131	1	raw_concat
38	74751	SRR5853131	1	raw_concat
14	17	SRR5853131	2	raw_concat
15	141	SRR5853131	2	raw_concat
16	851	SRR5853131	2	raw_concat
17	2610	SRR5853131	2	raw_concat
18	3060	SRR5853131	2	raw_concat
19	2945	SRR5853131	2	raw_concat
20	2801	SRR5853131	2	raw_concat
21	3109	SRR5853131	2	raw_concat
22	3882	SRR5853131	2	raw_concat
23	3982	SRR5853131	2	raw_concat
24	4600	SRR5853131	2	raw_concat
25	5189	SRR5853131	2	raw_concat
26	6420	SRR5853131	2	raw_concat
27	8580	SRR5853131	2	raw_concat
28	11669	SRR5853131	2	raw_concat
29	17151	SRR5853131	2	raw_concat
30	25731	SRR5853131	2	raw_concat
31	36937	SRR5853131	2	raw_concat
32	46356	SRR5853131	2	raw_concat
33	51646	SRR5853131	2	raw_concat
34	51797	SRR5853131	2	raw_concat
35	47430	SRR5853131	2	raw_concat
36	41474	SRR5853131	2	raw_concat
37	41980	SRR5853131	2	raw_concat
38	22603	SRR5853131	2	raw_concat
16	2	SRR5853132	1	raw_concat
17	70	SRR5853132	1	raw_concat
18	410	SRR5853132	1	raw_concat
19	878	SRR5853132	1	raw_concat
20	1462	SRR5853132	1	raw_concat
21	3030	SRR5853132	1	raw_concat
22	8703	SRR5853132	1	raw_concat
23	12045	SRR5853132	1	raw_concat
24	14422	SRR5853132	1	raw_concat
25	22667	SRR5853132	1	raw_concat
26	17666	SRR5853132	1	raw_concat
27	19484	SRR5853132	1	raw_concat
28	21519	SRR5853132	1	raw_concat
29	22052	SRR5853132	1	raw_concat
30	28989	SRR5853132	1	raw_concat
31	26628	SRR5853132	1	raw_concat
32	23584	SRR5853132	1	raw_concat
33	26416	SRR5853132	1	raw_concat
34	32589	SRR5853132	1	raw_concat
35	42638	SRR5853132	1	raw_concat
36	56226	SRR5853132	1	raw_concat
37	96523	SRR5853132	1	raw_concat
38	151456	SRR5853132	1	raw_concat
13	2	SRR5853132	2	raw_concat
14	35	SRR5853132	2	raw_concat
15	640	SRR5853132	2	raw_concat
16	9008	SRR5853132	2	raw_concat
17	34236	SRR5853132	2	raw_concat
18	36784	SRR5853132	2	raw_concat
19	24440	SRR5853132	2	raw_concat
20	20367	SRR5853132	2	raw_concat
21	17656	SRR5853132	2	raw_concat
22	16352	SRR5853132	2	raw_concat
23	14233	SRR5853132	2	raw_concat
24	10783	SRR5853132	2	raw_concat
25	10322	SRR5853132	2	raw_concat
26	9782	SRR5853132	2	raw_concat
27	10218	SRR5853132	2	raw_concat
28	12118	SRR5853132	2	raw_concat
29	15796	SRR5853132	2	raw_concat
30	22025	SRR5853132	2	raw_concat
31	29368	SRR5853132	2	raw_concat
32	37100	SRR5853132	2	raw_concat
33	42530	SRR5853132	2	raw_concat
34	45893	SRR5853132	2	raw_concat
35	47586	SRR5853132	2	raw_concat
36	49217	SRR5853132	2	raw_concat
37	66846	SRR5853132	2	raw_concat
38	46122	SRR5853132	2	raw_concat
16	1	SRR5853133	1	raw_concat
17	80	SRR5853133	1	raw_concat
18	396	SRR5853133	1	raw_concat
19	803	SRR5853133	1	raw_concat
20	1226	SRR5853133	1	raw_concat
21	2602	SRR5853133	1	raw_concat
22	7294	SRR5853133	1	raw_concat
23	9927	SRR5853133	1	raw_concat
24	12489	SRR5853133	1	raw_concat
25	19206	SRR5853133	1	raw_concat
26	15555	SRR5853133	1	raw_concat
27	16877	SRR5853133	1	raw_concat
28	18801	SRR5853133	1	raw_concat
29	20115	SRR5853133	1	raw_concat
30	26461	SRR5853133	1	raw_concat
31	27640	SRR5853133	1	raw_concat
32	31707	SRR5853133	1	raw_concat
33	42207	SRR5853133	1	raw_concat
34	54123	SRR5853133	1	raw_concat
35	64083	SRR5853133	1	raw_concat
36	71810	SRR5853133	1	raw_concat
37	107429	SRR5853133	1	raw_concat
38	146493	SRR5853133	1	raw_concat
13	1	SRR5853133	2	raw_concat
14	44	SRR5853133	2	raw_concat
15	629	SRR5853133	2	raw_concat
16	6932	SRR5853133	2	raw_concat
17	24883	SRR5853133	2	raw_concat
18	26874	SRR5853133	2	raw_concat
19	18486	SRR5853133	2	raw_concat
20	16472	SRR5853133	2	raw_concat
21	14952	SRR5853133	2	raw_concat
22	14231	SRR5853133	2	raw_concat
23	12748	SRR5853133	2	raw_concat
24	9939	SRR5853133	2	raw_concat
25	10107	SRR5853133	2	raw_concat
26	10499	SRR5853133	2	raw_concat
27	12751	SRR5853133	2	raw_concat
28	17018	SRR5853133	2	raw_concat
29	25209	SRR5853133	2	raw_concat
30	37457	SRR5853133	2	raw_concat
31	50075	SRR5853133	2	raw_concat
32	57688	SRR5853133	2	raw_concat
33	59179	SRR5853133	2	raw_concat
34	57088	SRR5853133	2	raw_concat
35	54604	SRR5853133	2	raw_concat
36	49603	SRR5853133	2	raw_concat
37	66811	SRR5853133	2	raw_concat
38	43045	SRR5853133	2	raw_concat
16	2	SRR5853134	1	raw_concat
17	14	SRR5853134	1	raw_concat
18	82	SRR5853134	1	raw_concat
19	420	SRR5853134	1	raw_concat
20	2302	SRR5853134	1	raw_concat
21	8010	SRR5853134	1	raw_concat
22	37292	SRR5853134	1	raw_concat
23	54140	SRR5853134	1	raw_concat
24	32533	SRR5853134	1	raw_concat
25	37450	SRR5853134	1	raw_concat
26	15976	SRR5853134	1	raw_concat
27	13528	SRR5853134	1	raw_concat
