mean_phred_score	n_sequences	sample	read_pair	stage
34	2281623	SRR23083734	1	cleaned
35	17071166	SRR23083734	1	cleaned
36	190	SRR23083734	1	cleaned
25	20704	SRR23083734	2	cleaned
26	62041	SRR23083734	2	cleaned
27	100413	SRR23083734	2	cleaned
28	147347	SRR23083734	2	cleaned
29	205315	SRR23083734	2	cleaned
30	278508	SRR23083734	2	cleaned
31	379040	SRR23083734	2	cleaned
32	537897	SRR23083734	2	cleaned
33	884888	SRR23083734	2	cleaned
34	2486574	SRR23083734	2	cleaned
35	17020769	SRR23083734	2	cleaned
36	670	SRR23083734	2	cleaned
25	27230	SRR23083736	1	cleaned
26	104865	SRR23083736	1	cleaned
27	191826	SRR23083736	1	cleaned
28	298737	SRR23083736	1	cleaned
29	423513	SRR23083736	1	cleaned
30	573042	SRR23083736	1	cleaned
31	766746	SRR23083736	1	cleaned
32	1059655	SRR23083736	1	cleaned
33	1645281	SRR23083736	1	cleaned
34	3937785	SRR23083736	1	cleaned
35	31225033	SRR23083736	1	cleaned
36	164	SRR23083736	1	cleaned
25	44657	SRR23083736	2	cleaned
26	135830	SRR23083736	2	cleaned
27	218096	SRR23083736	2	cleaned
28	314701	SRR23083736	2	cleaned
29	430114	SRR23083736	2	cleaned
30	572780	SRR23083736	2	cleaned
31	755691	SRR23083736	2	cleaned
32	1048594	SRR23083736	2	cleaned
33	1673970	SRR23083736	2	cleaned
34	4332684	SRR23083736	2	cleaned
35	30725718	SRR23083736	2	cleaned
36	1042	SRR23083736	2	cleaned
25	28087	SRR23083738	1	cleaned
26	96215	SRR23083738	1	cleaned
27	171651	SRR23083738	1	cleaned
28	266752	SRR23083738	1	cleaned
29	382773	SRR23083738	1	cleaned
30	525706	SRR23083738	1	cleaned
31	715100	SRR23083738	1	cleaned
32	1013608	SRR23083738	1	cleaned
33	1626115	SRR23083738	1	cleaned
34	3793039	SRR23083738	1	cleaned
35	7659152	SRR23083738	1	cleaned
36	7	SRR23083738	1	cleaned
25	63705	SRR23083738	2	cleaned
26	147901	SRR23083738	2	cleaned
27	225285	SRR23083738	2	cleaned
28	319638	SRR23083738	2	cleaned
29	436741	SRR23083738	2	cleaned
30	584417	SRR23083738	2	cleaned
31	787567	SRR23083738	2	cleaned
32	1121766	SRR23083738	2	cleaned
33	1843313	SRR23083738	2	cleaned
34	4296448	SRR23083738	2	cleaned
35	6451388	SRR23083738	2	cleaned
36	36	SRR23083738	2	cleaned
25	38481	SRR23083740	1	cleaned
26	117814	SRR23083740	1	cleaned
27	201313	SRR23083740	1	cleaned
28	297409	SRR23083740	1	cleaned
29	409578	SRR23083740	1	cleaned
30	549923	SRR23083740	1	cleaned
31	741556	SRR23083740	1	cleaned
32	1063927	SRR23083740	1	cleaned
33	1778686	SRR23083740	1	cleaned
34	4630190	SRR23083740	1	cleaned
35	16230575	SRR23083740	1	cleaned
36	24	SRR23083740	1	cleaned
25	62260	SRR23083740	2	cleaned
26	146843	SRR23083740	2	cleaned
27	222366	SRR23083740	2	cleaned
28	310469	SRR23083740	2	cleaned
29	421019	SRR23083740	2	cleaned
30	560399	SRR23083740	2	cleaned
31	749505	SRR23083740	2	cleaned
32	1050337	SRR23083740	2	cleaned
33	1753036	SRR23083740	2	cleaned
34	4794752	SRR23083740	2	cleaned
35	15988453	SRR23083740	2	cleaned
36	37	SRR23083740	2	cleaned
25	41173	SRR23083742	1	cleaned
26	130076	SRR23083742	1	cleaned
27	224209	SRR23083742	1	cleaned
28	333993	SRR23083742	1	cleaned
29	459243	SRR23083742	1	cleaned
30	608445	SRR23083742	1	cleaned
31	809847	SRR23083742	1	cleaned
32	1127272	SRR23083742	1	cleaned
33	1812771	SRR23083742	1	cleaned
34	4425310	SRR23083742	1	cleaned
35	19182780	SRR23083742	1	cleaned
36	97	SRR23083742	1	cleaned
25	54652	SRR23083742	2	cleaned
26	137537	SRR23083742	2	cleaned
27	215416	SRR23083742	2	cleaned
28	307355	SRR23083742	2	cleaned
29	421141	SRR23083742	2	cleaned
30	562378	SRR23083742	2	cleaned
31	747459	SRR23083742	2	cleaned
32	1046314	SRR23083742	2	cleaned
33	1699697	SRR23083742	2	cleaned
34	4385756	SRR23083742	2	cleaned
35	19577381	SRR23083742	2	cleaned
36	130	SRR23083742	2	cleaned
25	9948	SRR23083744	1	cleaned
26	37748	SRR23083744	1	cleaned
27	68222	SRR23083744	1	cleaned
28	104522	SRR23083744	1	cleaned
29	146416	SRR23083744	1	cleaned
30	198343	SRR23083744	1	cleaned
31	265100	SRR23083744	1	cleaned
32	372631	SRR23083744	1	cleaned
33	595084	SRR23083744	1	cleaned
34	1550248	SRR23083744	1	cleaned
35	14801966	SRR23083744	1	cleaned
36	38	SRR23083744	1	cleaned
25	19873	SRR23083744	2	cleaned
26	52810	SRR23083744	2	cleaned
27	82769	SRR23083744	2	cleaned
28	117240	SRR23083744	2	cleaned
29	159122	SRR23083744	2	cleaned
30	210604	SRR23083744	2	cleaned
31	281032	SRR23083744	2	cleaned
32	396508	SRR23083744	2	cleaned
33	655611	SRR23083744	2	cleaned
34	1883776	SRR23083744	2	cleaned
35	14290776	SRR23083744	2	cleaned
36	145	SRR23083744	2	cleaned
25	20339	SRR23083747	1	cleaned
26	71887	SRR23083747	1	cleaned
27	124913	SRR23083747	1	cleaned
28	188023	SRR23083747	1	cleaned
29	261203	SRR23083747	1	cleaned
30	349731	SRR23083747	1	cleaned
31	469668	SRR23083747	1	cleaned
32	668641	SRR23083747	1	cleaned
33	1109595	SRR23083747	1	cleaned
34	2803725	SRR23083747	1	cleaned
35	15064421	SRR23083747	1	cleaned
36	12	SRR23083747	1	cleaned
25	44226	SRR23083747	2	cleaned
26	106604	SRR23083747	2	cleaned
27	159272	SRR23083747	2	cleaned
28	222073	SRR23083747	2	cleaned
29	294612	SRR23083747	2	cleaned
30	383637	SRR23083747	2	cleaned
31	509668	SRR23083747	2	cleaned
32	719870	SRR23083747	2	cleaned
33	1209420	SRR23083747	2	cleaned
34	3266336	SRR23083747	2	cleaned
35	14216397	SRR23083747	2	cleaned
36	43	SRR23083747	2	cleaned
25	12851	SRR23083749	1	cleaned
26	48063	SRR23083749	1	cleaned
27	86765	SRR23083749	1	cleaned
28	133008	SRR23083749	1	cleaned
29	188711	SRR23083749	1	cleaned
30	253331	SRR23083749	1	cleaned
31	341437	SRR23083749	1	cleaned
32	477581	SRR23083749	1	cleaned
33	759672	SRR23083749	1	cleaned
34	1910728	SRR23083749	1	cleaned
35	14352402	SRR23083749	1	cleaned
36	55	SRR23083749	1	cleaned
25	21476	SRR23083749	2	cleaned
